,Taxon,Genus,Hybrid.marker,Species,Abbrev,Infraspecific.rank,Infraspecific,Authority,ID,Plant.Name.Index,TPL.version,Taxonomic.status,Family,New.Genus,New.Hybrid.marker,New.Species,New.Infraspecific.rank,New.Infraspecific,New.Authority,New.ID,New.Taxonomic.status,Typo,WFormat,Higher.level,Date
1178,PODANTHUS MITIQUI,PODANTHUS,,mitiqui,NA,NA,,,gcc-131420,TRUE,1.1,Accepted,Compositae,Podanthus,,mitiqui,,,Lindl.,gcc-131420,Accepted,FALSE,FALSE,FALSE,3/20/23
1179,PODOSPERMA ANGUSTIFOLIUM,PODOSPERMA,,angustifolium,NA,NA,,,gcc-83175,TRUE,1.1,Unresolved,Compositae,Podosperma,,angustifolium,,,Labill.,gcc-83175,Unresolved,FALSE,FALSE,FALSE,3/20/23
1180,POLYCARPON TETRAPHYLLUM,POLYCARPON,,tetraphyllum,NA,NA,,,kew-2409666,TRUE,1.1,Accepted,Caryophyllaceae,Polycarpon,,tetraphyllum,,,(L.) L.,kew-2409666,Accepted,FALSE,FALSE,FALSE,3/20/23
1181,POLYGALA ALBA,POLYGALA,,alba,NA,NA,,,tro-25900002,TRUE,1.1,Accepted,Polygalaceae,Polygala,,alba,,,Nutt.,tro-25900002,Accepted,FALSE,FALSE,FALSE,3/20/23
1182,POLYGALA CONFUSA,POLYGALA,,confusa,NA,NA,,,tro-25900605,TRUE,1.1,Accepted,Polygalaceae,Polygala,,confusa,,,MacOwan,tro-25900605,Accepted,FALSE,FALSE,FALSE,3/20/23
1183,POLYGALA DARWINIANA,POLYGALA,,darwiniana,NA,NA,,,tro-50081546,TRUE,1.1,Accepted,Polygalaceae,Polygala,,darwiniana,,,A.W. Benn.,tro-50081546,Accepted,FALSE,FALSE,FALSE,3/20/23
1184,POLYGALA HOTTENTOTTA,POLYGALA,,hottentotta,NA,NA,,,tro-25900624,TRUE,1.1,Accepted,Polygalaceae,Polygala,,hottentotta,,,C. Presl,tro-25900624,Accepted,FALSE,FALSE,FALSE,3/20/23
1185,POLYGALA LONGICAULIS,POLYGALA,,longicaulis,NA,NA,,,kew-2572748,TRUE,1.1,Accepted,Polygalaceae,Polygala,,longicaulis,,,Kunth,kew-2572748,Accepted,FALSE,FALSE,FALSE,3/20/23
1186,POLYGALA RUPESTRIS,POLYGALA,,rupestris,NA,NA,,,kew-2555340,TRUE,1.1,Accepted,Polygalaceae,Polygala,,rupestris,,,Pourr.,kew-2555340,Accepted,FALSE,FALSE,FALSE,3/20/23
1187,POLYGALA SERPYLLIFOLIA,POLYGALA,,serpyllifolia,NA,NA,,,kew-2573287,TRUE,1.1,Accepted,Polygalaceae,Polygala,,serpyllifolia,,,Hosé,kew-2573287,Accepted,FALSE,FALSE,FALSE,3/20/23
1188,POLYGALA VULGARIS,POLYGALA,,vulgaris,NA,NA,,,kew-2572044,TRUE,1.1,Accepted,Polygalaceae,Polygala,,vulgaris,,,L.,kew-2572044,Accepted,FALSE,FALSE,FALSE,3/20/23
1189,POLYGONATUM BIFLORUM,POLYGONATUM,,biflorum,NA,NA,,,kew-284043,TRUE,1.1,Accepted,Asparagaceae,Polygonatum,,biflorum,,,(Walter) Elliott,kew-284043,Accepted,FALSE,FALSE,FALSE,3/20/23
1190,POLYGONUM ARENARIUM,POLYGONUM,,arenarium,NA,NA,,,kew-2572389,TRUE,1.1,Accepted,Polygonaceae,Polygonum,,arenarium,,,Waldst. & Kit.,kew-2572389,Accepted,FALSE,FALSE,FALSE,3/20/23
1191,POLYGONUM AVICULARE,POLYGONUM,,aviculare,NA,NA,,,kew-2574669,TRUE,1.1,Accepted,Polygonaceae,Polygonum,,aviculare,,,L.,kew-2574669,Accepted,FALSE,FALSE,FALSE,3/20/23
1192,POLYGONUM CONVOLVULUS,POLYGONUM,,convolvulus,NA,NA,,,kew-2574574,TRUE,1.1,Synonym,Polygonaceae,Fallopia,,convolvulus,,,(L.) Á.Löve,kew-2807634,Accepted,FALSE,FALSE,FALSE,3/20/23
1193,POLYGONUM TENUE,POLYGONUM,,tenue,NA,NA,,,tro-26000902,TRUE,1.1,Accepted,Polygonaceae,Polygonum,,tenue,,,Michx.,tro-26000902,Accepted,FALSE,FALSE,FALSE,3/20/23
1194,POLYGONUM THUNBERGII,POLYGONUM,,thunbergii,NA,NA,,,tro-26000088,TRUE,1.1,Accepted,Polygonaceae,Polygonum,,thunbergii,,,Siebold & Zucc.,tro-26000088,Accepted,FALSE,FALSE,FALSE,3/20/23
1195,POLYPOGON ELONGATUS,POLYPOGON,,elongatus,NA,NA,,,kew-438047,TRUE,1.1,Accepted,Poaceae,Polypogon,,elongatus,,,Kunth,kew-438047,Accepted,FALSE,FALSE,FALSE,3/20/23
1196,POLYPREMUM PROCUMBENS,POLYPREMUM,,procumbens,NA,NA,,,kew-2537456,TRUE,1.1,Accepted,Tetrachondraceae,Polypremum,,procumbens,,,L.,kew-2537456,Accepted,FALSE,FALSE,FALSE,3/20/23
1197,POLYTRICHUM COMMUNE,POLYTRICHUM,,commune,NA,NA,,,tro-35125360,TRUE,1.1,Accepted,Polytrichaceae,Polytrichum,,commune,,,Hedw.,tro-35125360,Accepted,FALSE,FALSE,FALSE,3/20/23
1198,POMARIA JAMESII,POMARIA,,jamesii,NA,NA,,,ild-39662,TRUE,1.1,Accepted,Leguminosae,Pomaria,,jamesii,,,(Torr. & A.Gray) Walp.,ild-39662,Accepted,FALSE,FALSE,FALSE,3/20/23
1199,POPULUS BALSAMIFERA,POPULUS,,balsamifera,NA,NA,,,kew-5000130,TRUE,1.1,Accepted,Salicaceae,Populus,,balsamifera,,,L.,kew-5000130,Accepted,FALSE,FALSE,FALSE,3/20/23
1200,PORTULACA AMILIS,PORTULACA,,amilis,NA,NA,,,tro-26200642,TRUE,1.1,Accepted,Portulacaceae,Portulaca,,amilis,,,Speg.,tro-26200642,Accepted,FALSE,FALSE,FALSE,3/20/23
1201,PORTULACA HALIMOIDES,PORTULACA,,halimoides,NA,NA,,,kew-2574024,TRUE,1.1,Accepted,Portulacaceae,Portulaca,,halimoides,,,L.,kew-2574024,Accepted,FALSE,FALSE,FALSE,3/20/23
1202,PORTULACA HIRSUTISSIMA,PORTULACA,,hirsutissima,NA,NA,,,tro-26200085,TRUE,1.1,Accepted,Portulacaceae,Portulaca,,hirsutissima,,,Cambess.,tro-26200085,Accepted,FALSE,FALSE,FALSE,3/20/23
1203,PORTULACA INTRATERRANEA,PORTULACA,,intraterranea,NA,NA,,,kew-2574021,TRUE,1.1,Unresolved,Portulacaceae,Portulaca,,intraterranea,,,J.M.Black,kew-2574021,Unresolved,FALSE,FALSE,FALSE,3/20/23
1204,POTENTILLA ANSERINA,POTENTILLA,,anserina,NA,NA,,,rjp-724,TRUE,1.1,Accepted,Rosaceae,Potentilla,,anserina,,,L.,rjp-724,Accepted,FALSE,FALSE,FALSE,3/20/23
1205,POTENTILLA AUREA,POTENTILLA,,aurea,NA,NA,,,rjp-3220,TRUE,1.1,Accepted,Rosaceae,Potentilla,,aurea,,,L.,rjp-3220,Accepted,FALSE,FALSE,FALSE,3/20/23
1206,POTENTILLA ERECTA,POTENTILLA,,erecta,NA,NA,,,rjp-1192,TRUE,1.1,Accepted,Rosaceae,Potentilla,,erecta,,,(L.) Raeusch.,rjp-1192,Accepted,FALSE,FALSE,FALSE,3/20/23
1207,POTENTILLA GRANDIFLORA,POTENTILLA,,grandiflora,NA,NA,,,rjp-105,TRUE,1.1,Accepted,Rosaceae,Potentilla,,grandiflora,,,L.,rjp-105,Accepted,FALSE,FALSE,FALSE,3/20/23
1208,POTENTILLA REPTANS,POTENTILLA,,reptans,NA,NA,,,rjp-527,TRUE,1.1,Accepted,Rosaceae,Potentilla,,reptans,,,L.,rjp-527,Accepted,FALSE,FALSE,FALSE,3/20/23
1209,PRENANTHELLA EXIGUA,PRENANTHELLA,,exigua,NA,NA,,,gcc-132578,TRUE,1.1,Accepted,Compositae,Prenanthella,,exigua,,,(A.Gray) Rydb.,gcc-132578,Accepted,FALSE,FALSE,FALSE,3/20/23
1210,PRIMULA GLUTINOSA,PRIMULA,,glutinosa,NA,NA,,,kew-2565444,TRUE,1.1,Accepted,Primulaceae,Primula,,glutinosa,,,Wulfen,kew-2565444,Accepted,FALSE,FALSE,FALSE,3/20/23
1211,PRIMULA VERIS,PRIMULA,,veris,NA,NA,,,kew-2563733,TRUE,1.1,Accepted,Primulaceae,Primula,,veris,,,L.,kew-2563733,Accepted,FALSE,FALSE,FALSE,3/20/23
1212,PROSOPIS GLANDULOSA,PROSOPIS,,glandulosa,NA,NA,,,ild-154,TRUE,1.1,Accepted,Leguminosae,Prosopis,,glandulosa,,,Torr.,ild-154,Accepted,FALSE,FALSE,FALSE,3/20/23
1213,PROSOPIS PUGIONATA,PROSOPIS,,pugionata,NA,NA,,,ild-15778,TRUE,1.1,Accepted,Leguminosae,Prosopis,,pugionata,,,Burkart,ild-15778,Accepted,FALSE,FALSE,FALSE,3/20/23
1214,PROSOPIS TORQUATA,PROSOPIS,,torquata,NA,NA,,,ild-20368,TRUE,1.1,Accepted,Leguminosae,Prosopis,,torquata,,,(Lag.) DC.,ild-20368,Accepted,FALSE,FALSE,FALSE,3/20/23
1215,PRUNELLA VULGARIS,PRUNELLA,,vulgaris,NA,NA,,,kew-166020,TRUE,1.1,Accepted,Lamiaceae,Prunella,,vulgaris,,,L.,kew-166020,Accepted,FALSE,FALSE,FALSE,3/20/23
1216,PRUNUS ANGUSTIFOLIA,PRUNUS,,angustifolia,NA,NA,,,rjp-5883,TRUE,1.1,Accepted,Rosaceae,Prunus,,angustifolia,,,Marshall,rjp-5883,Accepted,FALSE,FALSE,FALSE,3/20/23
1217,PRUNUS AVIUM,PRUNUS,,avium,NA,NA,,,rjp-383,TRUE,1.1,Accepted,Rosaceae,Prunus,,avium,,,(L.) L.,rjp-383,Accepted,FALSE,FALSE,FALSE,3/20/23
1218,PRUNUS CAROLINIANA,PRUNUS,,caroliniana,NA,NA,,,rjp-5886,TRUE,1.1,Accepted,Rosaceae,Prunus,,caroliniana,,,(Mill.) Aiton,rjp-5886,Accepted,FALSE,FALSE,FALSE,3/20/23
1219,PRUNUS SEROTINA,PRUNUS,,serotina,NA,NA,,,rjp-256,TRUE,1.1,Accepted,Rosaceae,Prunus,,serotina,,,Ehrh.,rjp-256,Accepted,FALSE,FALSE,FALSE,3/20/23
1220,PRUNUS SPINOSA,PRUNUS,,spinosa,NA,NA,,,rjp-43,TRUE,1.1,Accepted,Rosaceae,Prunus,,spinosa,,,L.,rjp-43,Accepted,FALSE,FALSE,FALSE,3/20/23
1221,PSEUDABUTILON VIRGATUM,PSEUDABUTILON,,virgatum,NA,NA,,,tro-50106323,TRUE,1.1,Accepted,Malvaceae,Pseudabutilon,,virgatum,,,(Cav.) Fryxell,tro-50106323,Accepted,FALSE,FALSE,FALSE,3/20/23
1222,PSEUDOGNAPHALIUM CALIFORNICUM,PSEUDOGNAPHALIUM,,californicum,NA,NA,,,gcc-111170,TRUE,1.1,Accepted,Compositae,Pseudognaphalium,,californicum,,,(DC.) Anderb.,gcc-111170,Accepted,FALSE,FALSE,FALSE,3/20/23
1223,PSEUDOGNAPHALIUM CANESCENS,PSEUDOGNAPHALIUM,,canescens,NA,NA,,,gcc-99293,TRUE,1.1,Accepted,Compositae,Pseudognaphalium,,canescens,,,(DC.) Anderb.,gcc-99293,Accepted,FALSE,FALSE,FALSE,3/20/23
1224,PSEUDOROEGNERIA SPICATA,PSEUDOROEGNERIA,,spicata,NA,NA,,,kew-438370,TRUE,1.1,Synonym,Poaceae,Elymus,,spicatus,,,(Pursh) Gould,kew-411587,Accepted,FALSE,FALSE,FALSE,3/20/23
1225,PSEUDOSCLEROPODIUM PURUM,PSEUDOSCLEROPODIUM,,purum,NA,NA,,,tro-35143322,TRUE,1.1,Accepted,Brachytheciaceae,Pseudoscleropodium,,purum,,,(Hedw.) M. Fleisch.,tro-35143322,Accepted,FALSE,FALSE,FALSE,3/20/23
1226,PSEUDOTSUGA MENZIESII,PSEUDOTSUGA,,menziesii,NA,NA,,,kew-2556763,TRUE,1.1,Accepted,Pinaceae,Pseudotsuga,,menziesii,,,(Mirb.) Franco,kew-2556763,Accepted,FALSE,FALSE,FALSE,3/20/23
1227,PSIDIUM SALUTARE,PSIDIUM,,salutare,NA,NA,,,kew-166917,TRUE,1.1,Accepted,Myrtaceae,Psidium,,salutare,,,(Kunth) O.Berg,kew-166917,Accepted,FALSE,FALSE,FALSE,3/20/23
1228,PSORALEA LANCEOLATA,PSORALEA,,lanceolata,NA,NA,,,ild-15800,TRUE,1.1,Accepted,Leguminosae,Psoralea,,lanceolata,,,Pursh,ild-15800,Accepted,FALSE,FALSE,FALSE,3/20/23
1229,PSORALIDIUM TENUIFLORUM,PSORALIDIUM,,tenuiflorum,NA,NA,,,ild-18528,TRUE,1.1,Synonym,Leguminosae,Psoralea,,tenuiflora,,,Pursh,ild-15824,Accepted,FALSE,FALSE,FALSE,3/20/23
1230,PTERIDIUM AQUILINUM,PTERIDIUM,,aquilinum,NA,NA,,,tro-26600295,TRUE,1.1,Accepted,Dennstaedtiaceae,Pteridium,,aquilinum,,,(L.) Kuhn,tro-26600295,Accepted,FALSE,FALSE,FALSE,3/20/23
1231,PTERYXIA HENDERSONII,PTERYXIA,,hendersonii,NA,NA,,,tro-1700992,TRUE,1.1,Accepted,Apiaceae,Pteryxia,,hendersonii,,,(J.M. Coult. & Rose) Mathias & Constance,tro-1700992,Accepted,FALSE,FALSE,FALSE,3/20/23
1232,PTILIUM CRISTA-CASTRENSIS,PTILIUM,,crista-castrensis,NA,NA,,,tro-35144023,TRUE,1.1,Accepted,Hypnaceae,Ptilium,,crista-castrensis,,,(Hedw.) De Not.,tro-35144023,Accepted,FALSE,FALSE,FALSE,3/20/23
1233,PTILOTUS ATRIPLICIFOLIUS,PTILOTUS,,atriplicifolius,NA,NA,,,kew-2408386,TRUE,1.1,Unresolved,Amaranthaceae,Ptilotus,,atriplicifolius,,,(A.Cunn. ex Moq.) Benl,kew-2408386,Unresolved,FALSE,FALSE,FALSE,3/20/23
1234,PTILOTUS HOLOSERICEUS,PTILOTUS,,holosericeus,NA,NA,,,kew-2408349,TRUE,1.1,Unresolved,Amaranthaceae,Ptilotus,,holosericeus,,,F.Muell.,kew-2408349,Unresolved,FALSE,FALSE,FALSE,3/20/23
1235,PTILOTUS OBOVATUS,PTILOTUS,,obovatus,NA,NA,,,tro-50195293,TRUE,1.1,Accepted,Amaranthaceae,Ptilotus,,obovatus,,,(Gaudich.) F. Muell.,tro-50195293,Accepted,FALSE,FALSE,FALSE,3/20/23
1236,PTILOTUS POLYSTACHYUS,PTILOTUS,,polystachyus,NA,NA,,,tro-50004337,TRUE,1.1,Accepted,Amaranthaceae,Ptilotus,,polystachyus,,,(Gaudich.) F. Muell.,tro-50004337,Accepted,FALSE,FALSE,FALSE,3/20/23
1237,PURSHIA TRIDENTATA,PURSHIA,,tridentata,NA,NA,,,rjp-5995,TRUE,1.1,Accepted,Rosaceae,Purshia,,tridentata,,,(Pursh) DC.,rjp-5995,Accepted,FALSE,FALSE,FALSE,3/20/23
1238,QUERCUS ELLIPSOIDALIS,QUERCUS,,ellipsoidalis,NA,NA,,,kew-172621,TRUE,1.1,Accepted,Fagaceae,Quercus,,ellipsoidalis,,,E.J.Hill,kew-172621,Accepted,FALSE,FALSE,FALSE,3/20/23
1239,QUERCUS FUSIFORMIS,QUERCUS,,fusiformis,NA,NA,,,kew-172837,TRUE,1.1,Accepted,Fagaceae,Quercus,,fusiformis,,,Small,kew-172837,Accepted,FALSE,FALSE,FALSE,3/20/23
1240,QUERCUS GARRYANA,QUERCUS,,garryana,NA,NA,,,kew-172855,TRUE,1.1,Accepted,Fagaceae,Quercus,,garryana,,,Douglas ex Hook.,kew-172855,Accepted,FALSE,FALSE,FALSE,3/20/23
1241,QUERCUS INCANA,QUERCUS,,incana,NA,NA,,,kew-173316,TRUE,1.1,Accepted,Fagaceae,Quercus,,incana,,,Bartram,kew-173316,Accepted,FALSE,FALSE,FALSE,3/20/23
1242,QUERCUS LAEVIS,QUERCUS,,laevis,NA,NA,,,kew-173479,TRUE,1.1,Accepted,Fagaceae,Quercus,,laevis,,,Walter,kew-173479,Accepted,FALSE,FALSE,FALSE,3/20/23
1243,QUERCUS MACROCARPA,QUERCUS,,macrocarpa,NA,NA,,,kew-173817,TRUE,1.1,Accepted,Fagaceae,Quercus,,macrocarpa,,,Michx.,kew-173817,Accepted,FALSE,FALSE,FALSE,3/20/23
1244,QUERCUS MARGARETTIAE,QUERCUS,,margarettiae,NA,NA,,,kew-173863,TRUE,1.1,Accepted,Fagaceae,Quercus,,margarettae,,,(Ashe) Small,kew-173863,Accepted,TRUE,FALSE,FALSE,3/20/23
1245,QUERCUS MARILANDICA,QUERCUS,,marilandica,NA,NA,,,kew-173871,TRUE,1.1,Accepted,Fagaceae,Quercus,,marilandica,,,(L.) Münchh.,kew-173871,Accepted,FALSE,FALSE,FALSE,3/20/23
1246,QUERCUS ROBUR,QUERCUS,,robur,NA,NA,,,kew-174750,TRUE,1.1,Accepted,Fagaceae,Quercus,,robur,,,L.,kew-174750,Accepted,FALSE,FALSE,FALSE,3/20/23
1247,QUERCUS RUBRA,QUERCUS,,rubra,NA,NA,,,kew-174902,TRUE,1.1,Accepted,Fagaceae,Quercus,,rubra,,,L.,kew-174902,Accepted,FALSE,FALSE,FALSE,3/20/23
1248,QUINETIA URVILLEI,QUINETIA,,urvillei,NA,NA,,,gcc-109282,TRUE,1.1,Accepted,Compositae,Quinetia,,urvillei,,,Cass.,gcc-109282,Accepted,FALSE,FALSE,FALSE,3/20/23
1249,RACOMITRIUM LANUGINOSUM,RACOMITRIUM,,lanuginosum,NA,NA,,,tro-35144701,TRUE,1.1,Accepted,Grimmiaceae,Racomitrium,,lanuginosum,,,(Hedw.) Brid.,tro-35144701,Accepted,FALSE,FALSE,FALSE,3/20/23
1250,RADAMAEA MONTANA,RADAMAEA,,montana,NA,NA,,,kew-2869053,TRUE,1.1,Accepted,Orobanchaceae,Radamaea,,montana,,,Benth.,kew-2869053,Accepted,FALSE,FALSE,FALSE,3/20/23
1251,RAFINESQUIA NEOMEXICANA,RAFINESQUIA,,neomexicana,NA,NA,,,gcc-125337,TRUE,1.1,Accepted,Compositae,Rafinesquia,,neomexicana,,,A.Gray,gcc-125337,Accepted,FALSE,FALSE,FALSE,3/20/23
1252,RANUNCULUS ACRIS,RANUNCULUS,,acris,NA,NA,,,kew-2524461,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,,acris,,,L.,kew-2524461,Accepted,FALSE,FALSE,FALSE,3/20/23
1253,RANUNCULUS BULBOSUS,RANUNCULUS,,bulbosus,NA,NA,,,kew-2524688,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,,bulbosus,,,L.,kew-2524688,Accepted,FALSE,FALSE,FALSE,3/20/23
1254,RANUNCULUS OCCIDENTALIS,RANUNCULUS,,occidentalis,NA,NA,,,tro-27100793,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,,occidentalis,,,Nutt.,tro-27100793,Accepted,FALSE,FALSE,FALSE,3/20/23
1255,RANUNCULUS REPENS,RANUNCULUS,,repens,NA,NA,,,kew-2526688,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,,repens,,,L.,kew-2526688,Accepted,FALSE,FALSE,FALSE,3/20/23
1256,RANUNCULUS RHOMBOIDEUS,RANUNCULUS,,rhomboideus,NA,NA,,,kew-2526851,TRUE,1.1,Accepted,Ranunculaceae,Ranunculus,,rhomboideus,,,Goldie,kew-2526851,Accepted,FALSE,FALSE,FALSE,3/20/23
1257,RANUNCULUS ROBERTSONII,RANUNCULUS,,robertsonii,NA,NA,,,kew-2526856,TRUE,1.1,Unresolved,Ranunculaceae,Ranunculus,,robertsonii,,,Benth.,kew-2526856,Unresolved,FALSE,FALSE,FALSE,3/20/23
1258,RANUNCULUS VICTORIENSIS,RANUNCULUS,,victoriensis,NA,NA,,,kew-2525294,TRUE,1.1,Unresolved,Ranunculaceae,Ranunculus,,victoriensis,,,B.G.Briggs,kew-2525294,Unresolved,FALSE,FALSE,FALSE,3/20/23
1259,RAPHANUS SATIVUS,RAPHANUS,,sativus,NA,NA,,,kew-2422375,TRUE,1.1,Synonym,Brassicaceae,Raphanus,,raphanistrum,subsp.,sativus,(L.) Domin,kew-2870724,Accepted,FALSE,FALSE,FALSE,3/20/23
1260,RATIBIDA COLUMNIFERA,RATIBIDA,,columnifera,NA,NA,,,gcc-40309,TRUE,1.1,Accepted,Compositae,Ratibida,,columnifera,,,(Nutt.) Wooton & Standl.,gcc-40309,Accepted,FALSE,FALSE,FALSE,3/20/23
1261,RHAPONTICUM CONIFERUM,RHAPONTICUM,,coniferum,NA,NA,,,gcc-4790,TRUE,1.1,Accepted,Compositae,Rhaponticum,,coniferum,,,(L.) Greuter,gcc-4790,Accepted,FALSE,FALSE,FALSE,3/20/23
1262,RHINANTHUS MINOR,RHINANTHUS,,minor,NA,NA,,,kew-2900773,TRUE,1.1,Accepted,Orobanchaceae,Rhinanthus,,minor,,,L.,kew-2900773,Accepted,FALSE,FALSE,FALSE,3/20/23
1263,RHODANTHE FLORIBUNDA,RHODANTHE,,floribunda,NA,NA,,,gcc-12662,TRUE,1.1,Accepted,Compositae,Rhodanthe,,floribunda,,,(DC.) Paul G.Wilson,gcc-12662,Accepted,FALSE,FALSE,FALSE,3/20/23
1264,RHODANTHE PYGMAEA,RHODANTHE,,pygmaea,NA,NA,,,gcc-111405,TRUE,1.1,Accepted,Compositae,Rhodanthe,,pygmaea,,,(DC.) Paul G.Wilson,gcc-111405,Accepted,FALSE,FALSE,FALSE,3/20/23
1265,RHUS COPALLINUM,RHUS,,copallinum,NA,NA,,,tro-1300249,TRUE,1.1,Accepted,Anacardiaceae,Rhus,,copallinum,,,L.,tro-1300249,Accepted,FALSE,FALSE,FALSE,3/20/23
1266,RHUS GLABRA,RHUS,,glabra,NA,NA,,,tro-1300002,TRUE,1.1,Accepted,Anacardiaceae,Rhus,,glabra,,,L.,tro-1300002,Accepted,FALSE,FALSE,FALSE,3/20/23
1267,RHYNCHOSIA COOPERI,RHYNCHOSIA,,cooperi,NA,NA,,,ild-3253,TRUE,1.1,Accepted,Leguminosae,Rhynchosia,,cooperi,,,(Baker f.) Burtt Davy,ild-3253,Accepted,FALSE,FALSE,FALSE,3/20/23
1268,RHYNCHOSIA TOTTA,RHYNCHOSIA,,totta,NA,NA,,,ild-3402,TRUE,1.1,Accepted,Leguminosae,Rhynchosia,,totta,,,(Thunb.) DC.,ild-3402,Accepted,FALSE,FALSE,FALSE,3/20/23
1269,RHYNCHOSIDA PHYSOCALYX,RHYNCHOSIDA,,physocalyx,NA,NA,,,tro-19603135,TRUE,1.1,Accepted,Malvaceae,Rhynchosida,,physocalyx,,,(A. Gray) Fryxell,tro-19603135,Accepted,FALSE,FALSE,FALSE,3/20/23
1270,RHYNCHOSPORA HOLOSCHOENOIDES,RHYNCHOSPORA,,holoschoenoides,NA,NA,,,kew-261886,TRUE,1.1,Accepted,Cyperaceae,Rhynchospora,,holoschoenoides,,,(Rich.) Herter,kew-261886,Accepted,FALSE,FALSE,FALSE,3/20/23
1271,RHYNCHOSPORA RIPARIA,RHYNCHOSPORA,,riparia,NA,NA,,,kew-262196,TRUE,1.1,Accepted,Cyperaceae,Rhynchospora,,riparia,,,(Nees) Boeckeler,kew-262196,Accepted,FALSE,FALSE,FALSE,3/20/23
1272,RHYTIDIADELPHUS LOREUS,RHYTIDIADELPHUS,,loreus,NA,NA,,,tro-35148984,TRUE,1.1,Accepted,Hylocomiaceae,Rhytidiadelphus,,loreus,,,(Hedw.) Warnst.,tro-35148984,Accepted,FALSE,FALSE,FALSE,3/20/23
1273,RHYTIDIADELPHUS SQUARROSUS,RHYTIDIADELPHUS,,squarrosus,NA,NA,,,tro-35148987,TRUE,1.1,Accepted,Hylocomiaceae,Rhytidiadelphus,,squarrosus,,,(Hedw.) Warnst.,tro-35148987,Accepted,FALSE,FALSE,FALSE,3/20/23
1274,RHYTIDIADELPHUS SUBPINNATUS,RHYTIDIADELPHUS,,subpinnatus,NA,NA,,,tro-35169289,TRUE,1.1,Accepted,Hylocomiaceae,Rhytidiadelphus,,subpinnatus,,,(Lindb.) T.J. Kop.,tro-35169289,Accepted,FALSE,FALSE,FALSE,3/20/23
1275,RIBES TRILOBUM,RIBES,,trilobum,NA,NA,,,kew-2426636,TRUE,1.1,Accepted,Grossulariaceae,Ribes,,trilobum,,,Meyen,kew-2426636,Accepted,FALSE,FALSE,FALSE,3/20/23
1276,RICHARDIA HUMISTRATA,RICHARDIA,,humistrata,NA,NA,,,kew-178477,TRUE,1.1,Accepted,Rubiaceae,Richardia,,humistrata,,,(Cham. & Schltdl.) Steud.,kew-178477,Accepted,FALSE,FALSE,FALSE,3/20/23
1277,RICHARDIA SCABRA,RICHARDIA,,scabra,NA,NA,,,kew-178500,TRUE,1.1,Accepted,Rubiaceae,Richardia,,scabra,,,L.,kew-178500,Accepted,FALSE,FALSE,FALSE,3/20/23
1278,ROBINIA HISPIDA,ROBINIA,,hispida,NA,NA,,,ild-8995,TRUE,1.1,Accepted,Leguminosae,Robinia,,hispida,,,L.,ild-8995,Accepted,FALSE,FALSE,FALSE,3/20/23
1279,ROEPERA IODOCARPA,ROEPERA,,iodocarpa,NA,NA,,,kew-2529243,TRUE,1.1,Unresolved,Zygophyllaceae,Roepera,,iodocarpa,,,(F.Muell.) Beier & Thulin,kew-2529243,Unresolved,FALSE,FALSE,FALSE,3/20/23
1280,ROMULEA ROSEA,ROMULEA,,rosea,NA,NA,,,kew-324514,TRUE,1.1,Accepted,Iridaceae,Romulea,,rosea,,,(L.) Eckl.,kew-324514,Accepted,FALSE,FALSE,FALSE,3/20/23
1281,ROSA ACICULARIS,ROSA,,acicularis,NA,NA,,,rjp-56,TRUE,1.1,Accepted,Rosaceae,Rosa,,acicularis,,,Lindl.,rjp-56,Accepted,FALSE,FALSE,FALSE,3/20/23
1282,ROSA ARKANSANA,ROSA,,arkansana,NA,NA,,,rjp-6016,TRUE,1.1,Accepted,Rosaceae,Rosa,,arkansana,,,Porter,rjp-6016,Accepted,FALSE,FALSE,FALSE,3/20/23
1283,ROSA CANINA,ROSA,,canina,NA,NA,,,rjp-39,TRUE,1.1,Accepted,Rosaceae,Rosa,,canina,,,L.,rjp-39,Accepted,FALSE,FALSE,FALSE,3/20/23
1284,ROSMARINUS OFFICINALIS,ROSMARINUS,,officinalis,NA,NA,,,kew-179873,TRUE,1.1,Accepted,Lamiaceae,Rosmarinus,,officinalis,,,L.,kew-179873,Accepted,FALSE,FALSE,FALSE,3/20/23
1285,RUBIA PEREGRINA,RUBIA,,peregrina,NA,NA,,,kew-180363,TRUE,1.1,Accepted,Rubiaceae,Rubia,,peregrina,,,L.,kew-180363,Accepted,FALSE,FALSE,FALSE,3/20/23
1286,RUBUS TRIVIALIS,RUBUS,,trivialis,NA,NA,,,rjp-4264,TRUE,1.1,Accepted,Rosaceae,Rubus,,trivialis,,,Michx.,rjp-4264,Accepted,FALSE,FALSE,FALSE,3/20/23
1287,RUBUS URSINUS,RUBUS,,ursinus,NA,NA,,,rjp-4270,TRUE,1.1,Accepted,Rosaceae,Rubus,,ursinus,,,Cham. & Schltdl.,rjp-4270,Accepted,FALSE,FALSE,FALSE,3/20/23
1288,RUDBECKIA HIRTA,RUDBECKIA,,hirta,NA,NA,,,gcc-126702,TRUE,1.1,Accepted,Compositae,Rudbeckia,,hirta,,,L.,gcc-126702,Accepted,FALSE,FALSE,FALSE,3/20/23
