Taxon,site_code,site_name,Family,local_lifeform,local_lifespan,functional_group
EMPETRUM NIGRUM,lygraint.no,Lygra_intermediate,Ericaceae,SUBSHRUB,NULL,WOODY
EMPETRUM NIGRUM,lygraold.no,Lygra_old,Ericaceae,SUBSHRUB,NULL,WOODY
ENCELIA CANESCENS,qdtnorth.cl,Quebrada de Talca North Facing,Compositae,SHRUB,PERENNIAL,WOODY
ENCELIA FARINOSA,capmcd.us,Cap Mcdowell,Compositae,FORB,ANNUAL,FORB
ENCELIA FARINOSA,capwhite.us,Cap Whitetank,Compositae,FORB,ANNUAL,FORB
ENNEAPOGON AVENACEUS,brokenh.au,Broken Hill,Poaceae,GRASS,PERENNIAL,GRASS
ENNEAPOGON AVENACEUS,quilpie.au,Quilpie,Poaceae,GRASS,ANNUAL,GRASS
ENNEAPOGON CAERULESCENS,credoj.au,CredoJ,Poaceae,GRASS,PERENNIAL,GRASS
ENNEAPOGON CAERULESCENS,credom.au,CredoM,Poaceae,GRASS,PERENNIAL,GRASS
ENNEAPOGON POLYPHYLLUS,credoj.au,CredoJ,Poaceae,GRASS,PERENNIAL,GRASS
ENNEAPOGON POLYPHYLLUS,credom.au,CredoM,Poaceae,GRASS,PERENNIAL,GRASS
ENTEROPOGON RAMOSUS,credoj.au,CredoJ,Poaceae,GRASS,PERENNIAL,GRASS
ENTEROPOGON RAMOSUS,credom.au,CredoM,Poaceae,GRASS,PERENNIAL,GRASS
EPHEDRA NEVADENSIS,nnss.us,NNSS_Mojave,Ephedraceae,SHRUB,PERENNIAL,WOODY
EPHEDRA TRIANDRA,chacra.ar,Chacra Experimental Patagones,Ephedraceae,SHRUB,PERENNIAL,WOODY
EPILOBIUM ANGUSTIFOLIUM,baddrt.de,Bad Drought,Onagraceae,FORB,PERENNIAL,FORB
EPILOBIUM BRACHYCARPUM,oreaa.us,ORE IDE AA,Onagraceae,FORB,ANNUAL,FORB
EPILOBIUM BRACHYCARPUM,oreac.us,ORE IDE AC,Onagraceae,FORB,ANNUAL,FORB
EPILOBIUM TETRAGONUM,baddrt.de,Bad Drought,Onagraceae,FORB,PERENNIAL,FORB
EPILOBIUM TETRAGONUM,jenadrt.de,Jena,Onagraceae,FORB,PERENNIAL,FORB
Epipactis PALUSTRIS,pineta.es,Pineta,Orchidaceae,FORB,NULL,FORB
EQUISETUM ARVENSE,elvadrt.ee,EE Elva,Equisetaceae,FORB,PERENNIAL,FORB
EQUISETUM ARVENSE,rhijn.nl,Rhijnauwen,Equisetaceae,FORB,PERENNIAL,FORB
EQUISETUM ARVENSE,teshio.jp,Teshio Experimental Grassland,Equisetaceae,FORB,PERENNIAL,FORB
ERAGROSTIS CURVULA,yarradrt.au,Yarramundi Drt,Poaceae,GRASS,PERENNIAL,GRASS
ERAGROSTIS DIELSII,credoj.au,CredoJ,Poaceae,GRASS,ANNUAL,GRASS
ERAGROSTIS DIELSII,credom.au,CredoM,Poaceae,GRASS,ANNUAL,GRASS
ERAGROSTIS ELLIOTTII,bivensarm.us,Bivens Arm,Poaceae,GRAMINOID,PERENNIAL,GRASS
ERAGROSTIS NEESII,eea.br,EEA,Poaceae,GRASS,NULL,GRASS
ERAGROSTIS ORTHOCLADA,cerrillos.ar,Los Cerrillos,Poaceae,GRASS,PERENNIAL,GRASS
ERAGROSTIS PLANA,eea.br,EEA,Poaceae,GRASS,NULL,GRASS
ERAGROSTIS PLANA,ukulingadrt.za,Ukulinga Drought,Poaceae,GRASS,PERENNIAL,GRASS
ERAGROSTIS SETIFOLIA,milparinka.au,Milparinka,Poaceae,GRASS,PERENNIAL,GRASS
ERAGROSTIS SETIFOLIA,quilpie.au,Quilpie,Poaceae,GRASS,PERENNIAL,GRASS
ERAGROSTIS SPECTABILIS,bivensarm.us,Bivens Arm,Poaceae,GRAMINOID,PERENNIAL,GRASS
ERAGROSTIS SPECTABILIS,cedarsav.us,Cedar Creek Savanna,Poaceae,GRASS,PERENNIAL,GRASS
ERAGROSTIS SPECTABILIS,konzadrt.us,Konza Drt,Poaceae,GRASS,PERENNIAL,GRASS
ERAGROSTIS SPECTABILIS,oklah.us,Oklahoma (KAEFS-OK),Poaceae,GRASS,PERENNIAL,GRASS
ERECHTITES HIERACIIFOLIUS,bivensarm.us,Bivens Arm,Compositae,FORB,ANNUAL,FORB
EREMOGONE CONGESTA,cmss.us,CMSS,Caryophyllaceae,FORB,PERENNIAL,FORB
EREMOGONE CONGESTA,oreaa.us,ORE IDE AA,Caryophyllaceae,FORB,PERENNIAL,FORB
EREMOPHILA DUTTONII,cobar.au,Cobar,Scrophulariaceae,SHRUB,NULL,WOODY
EREMOPHILA GILESII,charleville.au,Charleville,Scrophulariaceae,SHRUB,NULL,WOODY
ERIACHNE ARISTIDEA,ethadb.au,Ethabuka_DNB,Poaceae,GRASS,NULL,GRASS
ERIACHNE ARISTIDEA,ethadn.au,Ethabuka_DNU,Poaceae,GRASS,NULL,GRASS
ERIASTRUM EREMICUM,gmgranite.us,Gmdrc Granitecove,Polemoniaceae,FORB,ANNUAL,FORB
ERIASTRUM EREMICUM,gmmolar.us,Gmdrc Molar Junction,Polemoniaceae,FORB,ANNUAL,FORB
ERICA TETRALIX,lygraint.no,Lygra_intermediate,Ericaceae,SUBSHRUB,NULL,WOODY
ERICA TETRALIX,lygraold.no,Lygra_old,Ericaceae,SUBSHRUB,NULL,WOODY
ERIGERON ANNUUS,esw.ca,ESW,Compositae,FORB,ANNUAL,FORB
ERIGERON BELLIDIOIDES,falls.au,Falls Creek,Compositae,FORB,PERENNIAL,FORB
ERIGERON BLAKEI,naposta.ar,Naposta,Compositae,FORB,PERENNIAL,FORB
ERIGERON BLOOMERI,oreaa.us,ORE IDE AA,Compositae,FORB,PERENNIAL,FORB
ERIGERON BONARIENSIS,chilcasdrt.ar,Las Chilcas Drt,Compositae,NULL,NULL,FORB
ERIGERON BONARIENSIS,eea.br,EEA,Compositae,FORB,NULL,FORB
ERIGERON BONARIENSIS,marcdrt.ar,Mar Chiquita Drt,Compositae,FORB,ANNUAL,FORB
ERIGERON BONARIENSIS,naposta.ar,Naposta,Compositae,FORB,ANNUAL,FORB
ERIGERON CANADENSIS,baddrt.de,Bad Drought,Compositae,FORB,ANNUAL,FORB
ERIGERON CANADENSIS,cedarsav.us,Cedar Creek Savanna,Compositae,FORB,ANNUAL,FORB
ERIGERON CANADENSIS,scruzl.us,SantaCruzLow,Compositae,FORB,ANNUAL,FORB
ERIGERON CANADENSIS,scruzm.us,SantaCruzMiddle,Compositae,FORB,ANNUAL,FORB
ERIGERON OCHROLEUCUS,cmss.us,CMSS,Compositae,FORB,PERENNIAL,FORB
ERIGERON PATAGONICUS,paike.ar,Potrok Aike Drt,Compositae,FORB,PERENNIAL,FORB
ERIGERON PRIMULIFOLIUM,eea.br,EEA,Compositae,FORB,NULL,FORB
ERIGERON STRIGOSUS,cedarsav.us,Cedar Creek Savanna,Compositae,FORB,ANNUAL,FORB
ERIGERON STRIGOSUS,konzadrt.us,Konza Drt,Compositae,FORB,ANNUAL,FORB
ERIGERON STRIGOSUS,oklah.us,Oklahoma (KAEFS-OK),Compositae,FORB,PERENNIAL,FORB
ERIOCHLOA PSEUDOACROTRICHA,milparinka.au,Milparinka,Poaceae,GRASS,NULL,GRASS
ERIOGONUM ANNUUM,jrnchi.us,JRN_Chihuahuan,Polygonaceae,FORB,ANNUAL,FORB
ERIOGONUM ANNUUM,nnss.us,NNSS_Mojave,Polygonaceae,FORB,ANNUAL,FORB
ERIOGONUM CORYMBOSUM,jrnchi.us,JRN_Chihuahuan,Polygonaceae,FORB,ANNUAL,FORB
ERIOGONUM EFFUSUM,nplatte.us,North Platte,Polygonaceae,SHRUB,PERENNIAL,WOODY
ERIOGONUM FASCICULATUM,gmmolar.us,Gmdrc Molar Junction,Polygonaceae,FORB,ANNUAL,WOODY
ERIOGONUM HERACLEOIDES,hard.us,Hardware Ranch,Polygonaceae,FORB,PERENNIAL,FORB
ERIOGONUM MACULATUM,gmgranite.us,Gmdrc Granitecove,Polygonaceae,FORB,ANNUAL,FORB
ERIOGONUM MACULATUM,gmmolar.us,Gmdrc Molar Junction,Polygonaceae,FORB,ANNUAL,FORB
ERIOGONUM MACULATUM,nnss.us,NNSS_Mojave,Polygonaceae,FORB,ANNUAL,FORB
ERIOGONUM PUSILLUM,gmgranite.us,Gmdrc Granitecove,Polygonaceae,FORB,ANNUAL,FORB
ERIOGONUM PUSILLUM,gmmolar.us,Gmdrc Molar Junction,Polygonaceae,FORB,ANNUAL,FORB
ERIOGONUM SPHAEROCEPHALUM,oreaa.us,ORE IDE AA,Polygonaceae,SHRUB,PERENNIAL,WOODY
ERIOPHORUM ANGUSTIFOLIUM,lygraint.no,Lygra_intermediate,Cyperaceae,GRAMINOID,NULL,GRAMINOID
ERIOPHORUM ANGUSTIFOLIUM,lygraold.no,Lygra_old,Cyperaceae,GRAMINOID,NULL,GRAMINOID
ERIOPHORUM VAGINATUM,lygraint.no,Lygra_intermediate,Cyperaceae,GRAMINOID,NULL,GRAMINOID
ERIOPHORUM VAGINATUM,lygraold.no,Lygra_old,Cyperaceae,GRAMINOID,NULL,GRAMINOID
ERIOPHYLLUM LANATUM var. LEUCOPHYLLUM,cowidrt.ca,Cowichan Drt,Compositae,FORB,PERENNIAL,FORB
ERIOPHYLLUM LANATUM var. LEUCOPHYLLUM,oreac.us,ORE IDE AC,Compositae,FORB,NULL,FORB
ERIOPHYLLUM LANOSUM,capmcd.us,Cap Mcdowell,Compositae,FORB,ANNUAL,FORB
ERIOPHYLLUM LANOSUM,capwhite.us,Cap Whitetank,Compositae,FORB,ANNUAL,FORB
ERIOPHYLLUM PRINGLEI,nnss.us,NNSS_Mojave,Compositae,FORB,ANNUAL,FORB
ERIOPHYLLUM WALLACEI,gmgranite.us,Gmdrc Granitecove,Compositae,FORB,ANNUAL,FORB
ERIOPHYLLUM WALLACEI,gmmolar.us,Gmdrc Molar Junction,Compositae,FORB,ANNUAL,FORB
ERIOSEMA CORDATUM,ukulingadrt.za,Ukulinga Drought,Fabaceae,LEGUME,PERENNIAL,LEGUME
ERODIUM AUREUM,credoj.au,CredoJ,Geraniaceae,FORB,BIENNIAL,FORB
ERODIUM AUREUM,credom.au,CredoM,Geraniaceae,FORB,BIENNIAL,FORB
ERODIUM BOTRYS,scruzh.us,SantaCruzHigh,Geraniaceae,FORB,ANNUAL,FORB
ERODIUM BOTRYS,scruzm.us,SantaCruzMiddle,Geraniaceae,FORB,ANNUAL,FORB
ERODIUM CICUTARIUM,capmcd.us,Cap Mcdowell,Geraniaceae,FORB,ANNUAL,FORB
ERODIUM CICUTARIUM,credoj.au,CredoJ,Geraniaceae,FORB,ANNUAL,FORB
ERODIUM CICUTARIUM,credom.au,CredoM,Geraniaceae,FORB,ANNUAL,FORB
ERODIUM CICUTARIUM,gmgranite.us,Gmdrc Granitecove,Geraniaceae,FORB,ANNUAL,FORB
ERODIUM CICUTARIUM,gmmolar.us,Gmdrc Molar Junction,Geraniaceae,FORB,ANNUAL,FORB
ERODIUM CICUTARIUM,lcnorth.cl,La Campana North Facing,Geraniaceae,FORB,ANNUAL,FORB
ERODIUM CICUTARIUM,lcsouth.cl,La Campana South Facing,Geraniaceae,FORB,ANNUAL,FORB
ERODIUM CICUTARIUM,qdtnorth.cl,Quebrada de Talca North Facing,Geraniaceae,FORB,ANNUAL,FORB
ERODIUM CICUTARIUM,qdtsouth.cl,Quebrada de Talca South Facing,Geraniaceae,FORB,ANNUAL,FORB
ERODIUM CICUTARIUM,scruzh.us,SantaCruzHigh,Geraniaceae,FORB,ANNUAL,FORB
ERODIUM CICUTARIUM,scruzl.us,SantaCruzLow,Geraniaceae,FORB,ANNUAL,FORB
ERODIUM CICUTARIUM,scruzm.us,SantaCruzMiddle,Geraniaceae,FORB,ANNUAL,FORB
ERODIUM CICUTARIUM,spvdrt.ar,San Pablo Valdes Drt,Geraniaceae,FORB,ANNUAL,FORB
ERODIUM CRINITUM,cobar.au,Cobar,Geraniaceae,FORB,ANNUAL,FORB
ERODIUM CRINITUM,milparinka.au,Milparinka,Geraniaceae,FORB,ANNUAL,FORB
ERODIUM CRINITUM,quilpie.au,Quilpie,Geraniaceae,FORB,ANNUAL,FORB
ERODIUM TEXANUM,capmcd.us,Cap Mcdowell,Geraniaceae,FORB,ANNUAL,FORB
ERODIUM TEXANUM,capwhite.us,Cap Whitetank,Geraniaceae,FORB,ANNUAL,FORB
EROPHILA VERNA,jenadrt.de,Jena,Brassicaceae,FORB,ANNUAL,FORB
ERYNGIUM ARMATUM,scruzh.us,SantaCruzHigh,Apiaceae,FORB,PERENNIAL,FORB
ERYNGIUM CILIATUM,eea.br,EEA,Apiaceae,FORB,NULL,FORB
ERYNGIUM EBRACTEATUM,chilcasdrt.ar,Las Chilcas Drt,Apiaceae,NULL,NULL,FORB
ERYNGIUM EBRACTEATUM,marcdrt.ar,Mar Chiquita Drt,Apiaceae,FORB,PERENNIAL,FORB
ERYNGIUM ECHINATUM,chilcasdrt.ar,Las Chilcas Drt,Apiaceae,NULL,NULL,FORB
ERYNGIUM ECHINATUM,marcdrt.ar,Mar Chiquita Drt,Apiaceae,FORB,PERENNIAL,FORB
ERYNGIUM HORRIDUM,eea.br,EEA,Apiaceae,FORB,NULL,FORB
ERYSIMUM ASPERUM,cdpt_drt.us,Cedar Point - Drought-Net,Brassicaceae,FORB,BIENNIAL,FORB
ERYTHRONIUM OREGONUM,cowidrt.ca,Cowichan Drt,Liliaceae,FORB,PERENNIAL,FORB
ESCHSCHOLZIA CALIFORNICA,scruzh.us,SantaCruzHigh,Papaveraceae,FORB,PERENNIAL,FORB
ESCHSCHOLZIA CALIFORNICA,scruzm.us,SantaCruzMiddle,Papaveraceae,FORB,PERENNIAL,FORB
ESCOBARIA VIVIPARA,cdpt_drt.us,Cedar Point - Drought-Net,Cactaceae,SUCCULENT,PERENNIAL,FORB
EUPATORIUM CAPILLIFOLIUM,bivensarm.us,Bivens Arm,Compositae,FORB,PERENNIAL,FORB
EUPATORIUM LEUCOLEPIS,sand.us,Sandhills,Compositae,FORB,PERENNIAL,FORB
EUPATORIUM ROTUNDIFOLIUM,sand.us,Sandhills,Compositae,FORB,PERENNIAL,FORB
EUPHORBIA ALBOMARGINATA,gmmolar.us,Gmdrc Molar Junction,Euphorbiaceae,FORB,PERENNIAL,FORB
EUPHORBIA ALBOMARGINATA,nnss.us,NNSS_Mojave,Euphorbiaceae,FORB,ANNUAL,FORB
EUPHORBIA ALBOMARGINATA,sevblue.us,Sevilleta_Blue,Euphorbiaceae,FORB,PERENNIAL,FORB
EUPHORBIA CYPARISSIAS,allmendb.ch,Allmend Brachy,Euphorbiaceae,FORB,PERENNIAL,FORB
EUPHORBIA CYPARISSIAS,allmendo.ch,Allmend Ovina,Euphorbiaceae,FORB,PERENNIAL,FORB
EUPHORBIA DENTATA,oklah.us,Oklahoma (KAEFS-OK),Euphorbiaceae,FORB,ANNUAL,FORB
EUPHORBIA DRUMMONDII,credoj.au,CredoJ,Euphorbiaceae,FORB,PERENNIAL,FORB
EUPHORBIA DRUMMONDII,credom.au,CredoM,Euphorbiaceae,FORB,PERENNIAL,FORB
EUPHORBIA DRUMMONDII,ethadb.au,Ethabuka_DNB,Euphorbiaceae,FORB,NULL,FORB
EUPHORBIA DRUMMONDII,quilpie.au,Quilpie,Euphorbiaceae,FORB,PERENNIAL,FORB
EUPHORBIA EICHLERI,cerrillos.ar,Los Cerrillos,Euphorbiaceae,FORB,PERENNIAL,FORB
EUPHORBIA EXSTIPULATA,sevblack.us,Sevilleta_Black,Euphorbiaceae,FORB,ANNUAL,FORB
EUPHORBIA GLYPTOSPERMA,jorndrt.us,Jornada_LTER Drt,Euphorbiaceae,FORB,ANNUAL,FORB
EUPHORBIA HETEROPHYLLA,bivensarm.us,Bivens Arm,Euphorbiaceae,FORB,NULL,FORB
EUPHORBIA LATA,sevblack.us,Sevilleta_Black,Euphorbiaceae,FORB,PERENNIAL,FORB
EUPHORBIA POLYCARPA,capmcd.us,Cap Mcdowell,Euphorbiaceae,FORB,NULL,FORB
EUPHORBIA PUBENTISSIMA,sand.us,Sandhills,Euphorbiaceae,FORB,PERENNIAL,FORB
EUPHORBIA REVOLUTA,antelope.us,Antelope,Euphorbiaceae,FORB,ANNUAL,FORB
EUPHORBIA SEGUIERIANA,kiskun.hu,Kiskunsag,Euphorbiaceae,FORB,PERENNIAL,FORB
EUPHORBIA SERPYLLIFOLIA,antelope.us,Antelope,Euphorbiaceae,FORB,ANNUAL,FORB
EUPHORBIA SERPYLLIFOLIA,sevblack.us,Sevilleta_Black,Euphorbiaceae,FORB,ANNUAL,FORB
EUPHORBIA SERPYLLIFOLIA,sevblue.us,Sevilleta_Blue,Euphorbiaceae,FORB,ANNUAL,FORB
EUPHORBIA SERRULA,jorndrt.us,Jornada_LTER Drt,Euphorbiaceae,FORB,ANNUAL,FORB
EUPHORBIA SERRULA,jrnchi.us,JRN_Chihuahuan,Euphorbiaceae,FORB,ANNUAL,FORB
EUPHRASIA MINIMA,passogavia.it,Passo Gavia,Scrophulariaceae,FORB,ANNUAL,FORB
EUPLOCA MENDOCINA,cerrillos.ar,Los Cerrillos,Boraginaceae,FORB,PERENNIAL,FORB
EUTHAMIA GRAMINIFOLIA,cedarsav.us,Cedar Creek Savanna,Compositae,FORB,PERENNIAL,FORB
EUTHAMIA GRAMINIFOLIA,purdue.us,Purdue Wildlife Area,Compositae,FORB,NULL,FORB
EVOLVULUS SERICEUS,bfl.us,BFL,Convolvulaceae,FORB,PERENNIAL,FORB
EVOLVULUS SERICEUS,eea.br,EEA,Convolvulaceae,FORB,NULL,FORB
EXOCARPOS NANUS,falls.au,Falls Creek,Santalaceae,SHRUB,PERENNIAL,WOODY
FACELIS RETUSA,eea.br,EEA,Compositae,FORB,NULL,FORB
FACELIS RETUSA,spvdrt.ar,San Pablo Valdes Drt,Compositae,FORB,ANNUAL,FORB
FAGUS SYLVATICA,kranz.de,Kranzberg,Fagaceae,TREE,PERENNIAL,WOODY
FALCARIA VULGARIS,jenadrt.de,Jena,Apiaceae,FORB,PERENNIAL,FORB
FALLOPIA CONVOLVULUS,baddrt.de,Bad Drought,Polygonaceae,FORB,ANNUAL,FORB
FESTUCA ALTAICA,biddulph.ca,Biddulph,Poaceae,GRAMINOID,PERENNIAL,GRASS
FESTUCA ALTAICA,kernb.ca,Kernen_burned,Poaceae,GRAMINOID,PERENNIAL,GRASS
FESTUCA ALTAICA,kernnu.ca,Kernen_unburned,Poaceae,GRAMINOID,PERENNIAL,GRASS
FESTUCA ARUNDINACEA,allmendb.ch,Allmend Brachy,Poaceae,GRASS,PERENNIAL,GRASS
FESTUCA ARUNDINACEA,allmendo.ch,Allmend Ovina,Poaceae,GRASS,PERENNIAL,GRASS
FESTUCA ARUNDINACEA,chilcasdrt.ar,Las Chilcas Drt,Poaceae,GRASS,PERENNIAL,GRASS
FESTUCA ARUNDINACEA,marcdrt.ar,Mar Chiquita Drt,Poaceae,GRASS,PERENNIAL,GRASS
FESTUCA ARUNDINACEA,sclaudio.ar,San Claudio,Poaceae,GRASS,PERENNIAL,GRASS
FESTUCA HALLERI,passogavia.it,Passo Gavia,Poaceae,GRASS,PERENNIAL,GRASS
FESTUCA HALLII,kinsella.ca,Kinsella,Poaceae,GRASS,PERENNIAL,GRASS
FESTUCA IDAHOENSIS,cmss.us,CMSS,Poaceae,GRASS,PERENNIAL,GRASS
FESTUCA IDAHOENSIS,oreaa.us,ORE IDE AA,Poaceae,GRASS,PERENNIAL,GRASS
FESTUCA IDAHOENSIS,oreac.us,ORE IDE AC,Poaceae,GRASS,PERENNIAL,GRASS
FESTUCA OVINA,allmendb.ch,Allmend Brachy,Poaceae,GRASS,PERENNIAL,GRASS
FESTUCA OVINA,allmendo.ch,Allmend Ovina,Poaceae,GRASS,PERENNIAL,GRASS
FESTUCA PRATENSIS,bayrdrt.de,Bayreuth_DroughtNet,Poaceae,GRASS,PERENNIAL,GRASS
FESTUCA PRATENSIS,elvadrt.ee,EE Elva,Poaceae,GRASS,PERENNIAL,GRASS
FESTUCA PRATENSIS,rhijn.nl,Rhijnauwen,Poaceae,GRASS,PERENNIAL,GRASS
FESTUCA PRATENSIS,teshio.jp,Teshio Experimental Grassland,Poaceae,GRASS,PERENNIAL,GRASS
FESTUCA PYROGEA,paike.ar,Potrok Aike Drt,Poaceae,GRASS,PERENNIAL,GRASS
FESTUCA RUBRA,baddrt.de,Bad Drought,Poaceae,GRASS,PERENNIAL,GRASS
FESTUCA RUBRA,bayrdrt.de,Bayreuth_DroughtNet,Poaceae,GRASS,PERENNIAL,GRASS
FESTUCA RUBRA,elvadrt.ee,EE Elva,Poaceae,GRASS,PERENNIAL,GRASS
FESTUCA RUBRA,pineta.es,Pineta,Poaceae,GRASS,NULL,GRASS
FESTUCA RUBRA,rhijn.nl,Rhijnauwen,Poaceae,GRASS,PERENNIAL,GRASS
FESTUCA RUPICOLA,baddrt.de,Bad Drought,Poaceae,GRASS,PERENNIAL,GRASS
FESTUCA VAGINATA,kiskun.hu,Kiskunsag,Poaceae,GRASS,PERENNIAL,GRASS
FESTUCA VIVIPARA,lygraint.no,Lygra_intermediate,Poaceae,GRASS,NULL,GRASS
FESTUCA VIVIPARA,lygraold.no,Lygra_old,Poaceae,GRASS,NULL,GRASS
FILAGO DEPRESSA,gmgranite.us,Gmdrc Granitecove,Compositae,FORB,ANNUAL,FORB
FILAGO DEPRESSA,gmmolar.us,Gmdrc Molar Junction,Compositae,FORB,ANNUAL,FORB
FIMBRISTYLIS AUTUMNALIS,eea.br,EEA,Cyperaceae,GRAMINOID,NULL,GRAMINOID
FIMBRISTYLIS DICHOTOMA,eea.br,EEA,Cyperaceae,GRAMINOID,NULL,GRAMINOID
FIMBRISTYLIS PUBERULA,oklah.us,Oklahoma (KAEFS-OK),Cyperaceae,GRASS,PERENNIAL,GRAMINOID
FLOURENSIA THURIFERA,qdtnorth.cl,Quebrada de Talca North Facing,Compositae,SHRUB,PERENNIAL,WOODY
FLOURENSIA THURIFERA,qdtsouth.cl,Quebrada de Talca South Facing,Compositae,SHRUB,PERENNIAL,WOODY
FOENICULUM VULGARE,lcsouth.cl,La Campana South Facing,Apiaceae,FORB,BIENNIAL,FORB
FRAGARIA VESCA,elvadrt.ee,EE Elva,Rosaceae,FORB,PERENNIAL,FORB
FRAGARIA VESCA,pineta.es,Pineta,Rosaceae,FORB,NULL,FORB
FRAGARIA VIRGINIANA,esw.ca,ESW,Rosaceae,FORB,PERENNIAL,FORB
FRAGARIA VIRIDIS,jenadrt.de,Jena,Rosaceae,FORB,PERENNIAL,FORB
FRANGULA ALNUS,cedarsav.us,Cedar Creek Savanna,Rhamnaceae,SHRUB,PERENNIAL,WOODY
FRASERA ALBICAULIS,oreaa.us,ORE IDE AA,Gentianaceae,FORB,PERENNIAL,FORB
FUMANA ERICIFOLIA,ayora.es,Ayora Experimental Station,Cistaceae,SUBSHRUB,PERENNIAL,WOODY
FUMANA ERICOIDES,ayora.es,Ayora Experimental Station,Cistaceae,SUBSHRUB,PERENNIAL,WOODY
FUMANA ERICOIDES,ebro.es,Middle Ebro Valley,Cistaceae,SHRUB,NULL,WOODY
FUMANA LAEVIPES,ayora.es,Ayora Experimental Station,Cistaceae,SUBSHRUB,PERENNIAL,WOODY
FUMANA LAEVIS,ayora.es,Ayora Experimental Station,Cistaceae,SUBSHRUB,PERENNIAL,WOODY
FUMANA PROCUMBENS,kiskun.hu,Kiskunsag,Cistaceae,FORB,PERENNIAL,FORB
FUMANA THYMIFOLIA,ayora.es,Ayora Experimental Station,Cistaceae,SUBSHRUB,PERENNIAL,WOODY
FUMARIA CAPREOLATA,ayora.es,Ayora Experimental Station,Papaveraceae,FORB,ANNUAL,FORB
GAILLARDIA AESTIVALIS,slp.us,SLP,Compositae,FORB,PERENNIAL,FORB
GAILLARDIA ARISTATA,matador.ca,Matador,Compositae,FORB,PERENNIAL,FORB
GALACTIA ERECTA,sand.us,Sandhills,Fabaceae,LEGUME,PERENNIAL,LEGUME
GALACTIA GRACILLIMA,eea.br,EEA,Fabaceae,LEGUME,NULL,LEGUME
GALACTIA MARGINALIS,bfl.us,BFL,Fabaceae,FORB,PERENNIAL,LEGUME
GALACTIA REGULARIS,sand.us,Sandhills,Fabaceae,LEGUME,PERENNIAL,LEGUME
GALIUM ALBUM,bayrdrt.de,Bayreuth_DroughtNet,Rubiaceae,FORB,ANNUAL,FORB
GALIUM APARINE,baddrt.de,Bad Drought,Rubiaceae,FORB,ANNUAL,FORB
GALIUM APARINE,cowidrt.ca,Cowichan Drt,Rubiaceae,FORB,ANNUAL,FORB
GALIUM APARINE,lcsouth.cl,La Campana South Facing,Rubiaceae,FORB,ANNUAL,FORB
GALIUM APARINE,qdtsouth.cl,Quebrada de Talca South Facing,Rubiaceae,FORB,ANNUAL,FORB
GALIUM BOREALE,brookdale.ca,Brookdale,Rubiaceae,FORB,PERENNIAL,FORB
GALIUM BOREALE,cedarsav.us,Cedar Creek Savanna,Rubiaceae,FORB,PERENNIAL,FORB
GALIUM BOREALE,kernb.ca,Kernen_burned,Rubiaceae,FORB,PERENNIAL,FORB
GALIUM BOREALE,kernnu.ca,Kernen_unburned,Rubiaceae,FORB,PERENNIAL,FORB
GALIUM BOREALE,matador.ca,Matador,Rubiaceae,FORB,PERENNIAL,FORB
GALIUM LUCIDUM,ayora.es,Ayora Experimental Station,Rubiaceae,VINE,PERENNIAL,FORB
GALIUM MOLLUGO,allmendb.ch,Allmend Brachy,Rubiaceae,FORB,ANNUAL,FORB
GALIUM MOLLUGO,rhijn.nl,Rhijnauwen,Rubiaceae,FORB,ANNUAL,FORB
GALIUM RICHARDIANUM,eea.br,EEA,Rubiaceae,FORB,NULL,FORB
GALIUM RICHARDIANUM,spvdrt.ar,San Pablo Valdes Drt,Rubiaceae,FORB,ANNUAL,FORB
GALIUM SAXATILE,lygraint.no,Lygra_intermediate,Rubiaceae,FORB,NULL,FORB
GALIUM SAXATILE,lygraold.no,Lygra_old,Rubiaceae,FORB,NULL,FORB
GALIUM TINCTORIUM,bivensarm.us,Bivens Arm,Rubiaceae,FORB,PERENNIAL,FORB
GALIUM VERUM,allmendb.ch,Allmend Brachy,Rubiaceae,FORB,PERENNIAL,FORB
GALIUM VERUM,allmendo.ch,Allmend Ovina,Rubiaceae,FORB,PERENNIAL,FORB
GALIUM VERUM,pineta.es,Pineta,Rubiaceae,FORB,NULL,FORB
GALIUM VIRGATUM,oklah.us,Oklahoma (KAEFS-OK),Rubiaceae,FORB,ANNUAL,FORB
GAUDINIA FRAGILIS,chilcasdrt.ar,Las Chilcas Drt,Poaceae,NULL,NULL,GRASS
GAURA COCCINEA,cdpt_drt.us,Cedar Point - Drought-Net,Onagraceae,FORB,PERENNIAL,FORB
GAURA COCCINEA,mattheis.ca,Mattheis,Onagraceae,FORB,PERENNIAL,FORB
GAYA PARVIFLORA,cerrillos.ar,Los Cerrillos,Malvaceae,FORB,PERENNIAL,FORB
GENISTA SCORPIUS,ebro.es,Middle Ebro Valley,Fabaceae,SHRUB,NULL,LEGUME
GERANIUM CAROLINIANUM,bivensarm.us,Bivens Arm,Geraniaceae,FORB,NULL,FORB
GERANIUM DISSECTUM,jenadrt.de,Jena,Geraniaceae,FORB,ANNUAL,FORB
GERANIUM DISSECTUM,scruzh.us,SantaCruzHigh,Geraniaceae,FORB,ANNUAL,FORB
GERANIUM DISSECTUM,scruzl.us,SantaCruzLow,Geraniaceae,FORB,ANNUAL,FORB
GERANIUM DISSECTUM,scruzm.us,SantaCruzMiddle,Geraniaceae,FORB,ANNUAL,FORB
