,site_code,Taxon,n_treat_years,sum.ctrl.cover,mean.ctrl.cover,sum.drt.cover,mean.drt.cover,sum.cover.response,mean.cover.response
4866,oklah.us,SPOROBOLUS COMPOSITUS,1,18.5,6.166666667,30.5,10.16666667,12,4
4871,oklah.us,STENARIA NIGRICANS,1,0.5,0.5,0,0,-0.5,-0.5
4873,oklah.us,SYMPHYOTRICHUM ERICOIDES,1,30.5,10.16666667,33,11,2.5,0.833333333
4879,oklah.us,THELESPERMA FILIFOLIUM,1,0.5,0.5,0,0,-0.5,-0.5
4882,oklah.us,TRAGIA BETONICIFOLIA,1,1,0.5,0,0,-1,-0.5
4888,oklah.us,VERBENA HALEI,1,3,3,0,0,-3,-3
4892,oreaa.us,ALLIUM ACUMINATUM,1,0,0,1,1,1,1
4896,oreaa.us,ARTEMISIA ARBUSCULA,1,41.5,13.83333333,61,12.2,19.5,-1.633333333
4901,oreaa.us,BLEPHARIPAPPUS SCABER,1,4.5,0.9,3,0.6,-1.5,-0.3
4906,oreaa.us,BROMUS JAPONICUS,1,1.5,0.5,1.5,0.5,0,0
4910,oreaa.us,COLLINSIA PARVIFLORA,1,1.5,0.5,1.5,0.5,0,0
4915,oreaa.us,DANTHONIA CALIFORNICA,1,0,0,24.5,8.166666667,24.5,8.166666667
4919,oreaa.us,DRABA VERNA,1,0,0,2,0.5,2,0.5
4924,oreaa.us,ELYMUS ELYMOIDES,1,15,3.75,38.5,7.7,23.5,3.95
4929,oreaa.us,EPILOBIUM BRACHYCARPUM,1,7.5,1.5,4.5,0.9,-3,-0.6
4934,oreaa.us,EREMOGONE CONGESTA,1,0,0,1,0.5,1,0.5
4939,oreaa.us,ERIGERON BLOOMERI,1,15,5,4.5,2.25,-10.5,-2.75
4944,oreaa.us,ERIOGONUM SPHAEROCEPHALUM,1,4.5,2.25,11,2.75,6.5,0.5
4949,oreaa.us,FESTUCA IDAHOENSIS,1,38.5,7.7,45.5,9.1,7,1.4
4959,oreaa.us,NAVARRETIA INTERTEXTA SSP. PROPINQUA,1,3,0.75,2.5,0.833333333,-0.5,0.083333333
4964,oreaa.us,NOTHOCALAIS TROXIMOIDES,1,3.5,3.5,5.5,1.833333333,2,-1.666666667
4969,oreaa.us,PACKERA CANA,1,31,15.5,0,0,-31,-15.5
4978,oreaa.us,PHLOX HOODII,1,7,3.5,6.5,1.625,-0.5,-1.875
4984,oreaa.us,SEDUM STENOPETALUM,1,10.5,3.5,11.5,2.875,1,-0.625
4989,oreaa.us,TRIFOLIUM MACROCEPHALUM,1,1,1,3.5,3.5,2.5,2.5
4994,oreaa.us,VENTENATA DUBIA,1,29,5.8,35,8.75,6,2.95
4999,oreac.us,ACHILLEA MILLEFOLIUM,1,8,2.666666667,5.5,1.833333333,-2.5,-0.833333333
5004,oreac.us,ACMISPON AMERICANUS,1,1,0.5,4,2,3,1.5
5009,oreac.us,ARTEMISIA ARBUSCULA,1,21,10.5,0,0,-21,-10.5
5014,oreac.us,ARTEMISIA CANA,1,85,21.25,172.5,34.5,87.5,13.25
5020,oreac.us,BROMUS JAPONICUS,1,15,3,65.5,13.1,50.5,10.1
5024,oreac.us,BROMUS TECTORUM,1,0,0,1,1,1,1
5027,oreac.us,COLLINSIA PARVIFLORA,1,3.5,0.7,3,0.6,-0.5,-0.1
5032,oreac.us,COLLOMIA GRANDIFLORA,1,10,2,9,2.25,-1,0.25
5038,oreac.us,DRABA VERNA,1,0.5,0.5,0,0,-0.5,-0.5
5042,oreac.us,ELYMUS ELYMOIDES,1,14,7,17.5,5.833333333,3.5,-1.166666667
5047,oreac.us,EPILOBIUM BRACHYCARPUM,1,7.5,1.5,7.5,1.5,0,0
5051,oreac.us,ERIOPHYLLUM LANATUM var. LEUCOPHYLLUM,1,0,0,3.5,3.5,3.5,3.5
5056,oreac.us,FESTUCA IDAHOENSIS,1,55.5,11.1,55,13.75,-0.5,2.65
5064,oreac.us,PERIDERIDIA OREGANA,1,24.5,4.9,19,3.8,-5.5,-1.1
5068,oreac.us,POA BULBOSA,1,8,2.666666667,0,0,-8,-2.666666667
5073,oreac.us,POA SECUNDA,1,3.5,3.5,3.5,3.5,0,0
5079,oreac.us,TRIFOLIUM MACROCEPHALUM,1,0,0,0.5,0.5,0.5,0.5
5084,oreac.us,VENTENATA DUBIA,1,11.5,3.833333333,1,1,-10.5,-2.833333333
5089,paike.ar,ACAENA PINNATIFIDA,1,0,0,2,1,2,1
5094,paike.ar,ACAENA POEPPIGIANA,1,3,1,2,1,-1,0
5099,paike.ar,ADESMIA LOTOIDES,1,1,1,0,0,-1,-1
5104,paike.ar,AGROSTIS INCONSPICUA,1,1,1,3,1,2,0
5109,paike.ar,ARJONA TUBEROSA,1,0,0,1,1,1,1
5113,paike.ar,ARMERIA MARITIMA,1,3,1,2,1,-1,0
5118,paike.ar,AZORELLA FUEGIANA,1,1,1,3,1.5,2,0.5
5123,paike.ar,AZORELLA MONANTHA,1,1,1,1,1,0,0
5128,paike.ar,BROMUS SETIFOLIUS,1,0,0,5,2.5,5,2.5
5133,paike.ar,CALCEOLARIA UNIFLORA,1,1,1,0,0,-1,-1
5138,paike.ar,CAREX ANDINA,1,18,6,11,3.666666667,-7,-2.333333333
5143,paike.ar,CERASTIUM ARVENSE,1,2,1,1,1,-1,0
5148,paike.ar,CLINOPODIUM DARWINII,1,2,1,2,1,0,0
5153,paike.ar,COLOBANTHUS LYCOPODOIDES,1,4,2,3,1.5,-1,-0.5
5158,paike.ar,DESCHAMPSIA CESPITOSA,1,1,1,3,1,2,0
5163,paike.ar,ERIGERON PATAGONICUS,1,0,0,2,1,2,1
5168,paike.ar,FESTUCA PYROGEA,1,27,9,17,5.666666667,-10,-3.333333333
5173,paike.ar,HYPOCHAERIS INCANA,1,0,0,2,1,2,1
5178,paike.ar,JUNELLIA ODONELLII,1,3,1,2,1,-1,0
5183,paike.ar,LATHYRUS NERVOSUS,1,0,0,1,1,1,1
5187,paike.ar,LEUCHERIA PURPUREA,1,1,1,3,1,2,0
5192,paike.ar,LUZULA CHILENSIS,1,6,2,3,1.5,-3,-0.5
5197,paike.ar,NARDOPHYLLUM BRYOIDES,1,20,6.666666667,19,6.333333333,-1,-0.333333333
5202,paike.ar,NASSAUVIA ACULEATA,1,3,1,1,1,-2,0
5207,paike.ar,NASSAUVIA DARWINII,1,2,1,1,1,-1,0
5212,paike.ar,OXALIS ENNEAPHYLLA,1,1,1,1,1,0,0
5217,paike.ar,PEREZIA RECURVATA,1,9,3,13,4.333333333,4,1.333333333
5222,paike.ar,POA SPICIFORMIS,1,46,15.33333333,37,12.33333333,-9,-3
5227,paike.ar,POLYGALA DARWINIANA,1,0,0,3,1,3,1
5232,paike.ar,RYTIDOSPERMA VIRESCENS,1,7,3.5,9,4.5,2,1
5237,paike.ar,SENECIO LASEGUEI,1,1,1,0,0,-1,-1
5242,paike.ar,SENECIO MISER,1,1,1,2,1,1,0
5247,paike.ar,STIPA SPECIOSA,1,65,21.66666667,81,27,16,5.333333333
5252,passogavia.it,AGROSTIS RUPESTRIS,1,12.5,2.5,8.5,1.7,-4,-0.8
5256,passogavia.it,ALCHEMILLA PENTAPHYLLEA,1,175,35,269,53.8,94,18.8
5260,passogavia.it,ANTHOXANTHUM ODORATUM,1,0.1,0.1,0,0,-0.1,-0.1
5264,passogavia.it,CAREX CURVULA,1,203,40.6,210,42,7,1.4
5268,passogavia.it,EUPHRASIA MINIMA,1,0.05,0.0125,0.01,0.01,-0.04,-0.0025
5271,passogavia.it,FESTUCA HALLERI,1,0.3,0.3,2,2,1.7,1.7
5275,passogavia.it,GNAPHALIUM SUPINUM,1,0.16,0.053333333,0.15,0.075,-0.01,0.021666667
5279,passogavia.it,HELICTOTRICHON VERSICOLOR,1,0,0,5,2.5,5,2.5
5283,passogavia.it,HIERACIUM PILIFERUM,1,0.2,0.2,0,0,-0.2,-0.2
5285,passogavia.it,LEUCANTHEMOPSIS ALPINA,1,4.22,0.844,2.3,0.46,-1.92,-0.384
5289,passogavia.it,LIGUSTICUM MUTELLINA,1,24,12,46,46,22,34
5294,passogavia.it,LUZULA SPICATA,1,0,0,0.01,0.01,0.01,0.01
5295,passogavia.it,LYCOPODIUM ALPINUM,1,0,0,0.1,0.1,0.1,0.1
5299,passogavia.it,OREOCHLOA DISTICHA,1,11,5.5,0.55,0.275,-10.45,-5.225
5303,passogavia.it,PERSICARIA VIVIPARA,1,2.1,1.05,0.1,0.1,-2,-0.95
5307,passogavia.it,PHLEUM ALPINUM,1,0,0,0.2,0.2,0.2,0.2
5311,passogavia.it,PHYTEUMA HEMISPHAERICUM,1,12,2.4,11.5,2.3,-0.5,-0.1
5315,passogavia.it,POA ALPINA,1,10,2,15.8,3.16,5.8,1.16
5319,passogavia.it,POTENTILLA AUREA,1,8.5,2.833333333,0,0,-8.5,-2.833333333
5323,passogavia.it,PRIMULA GLUTINOSA,1,4.9,0.98,1.5,0.75,-3.4,-0.23
5327,passogavia.it,SALIX HERBACEA,1,2.11,0.703333333,1.1,0.55,-1.01,-0.153333333
5331,passogavia.it,SCORZONEROIDES HELVETICA,1,19.8,3.96,9,1.8,-10.8,-2.16
5335,passogavia.it,SOLDANELLA PUSILLA,1,50.4,10.08,68,13.6,17.6,3.52
5339,passogavia.it,TARAXACUM ALPINUM,1,0,0,0.2,0.2,0.2,0.2
5342,pineta.es,AGROSTIS CAPILLARIS,1,282,47,223,37.16666667,-59,-9.833333333
5344,pineta.es,ASTRANTIA MAJOR,1,3,3,24,8,21,5
5346,pineta.es,BRACHYPODIUM PINNATUM,1,10.5,10.5,31,15.5,20.5,5
5348,pineta.es,CRUCIATA GLABRA,1,0.5,0.5,0.5,0.5,0,0
5350,pineta.es,DACTYLIS GLOMERATA,1,0.5,0.5,0,0,-0.5,-0.5
5351,pineta.es,DACTYLORHIZA MACULATA,1,2,0.5,4.5,1.125,2.5,0.625
5353,pineta.es,DAPHNE LAUREOLA,1,0,0,11,5.5,11,5.5
5355,pineta.es,Epipactis PALUSTRIS,1,31,15.5,3,3,-28,-12.5
5357,pineta.es,FESTUCA RUBRA,1,19.5,4.875,24,8,4.5,3.125
5359,pineta.es,FRAGARIA VESCA,1,11,5.5,37,9.25,26,3.75
5361,pineta.es,GALIUM VERUM,1,0.5,0.5,0,0,-0.5,-0.5
5362,pineta.es,GYMNADENIA CONOPSEA,1,0,0,1,0.5,1,0.5
5364,pineta.es,HEPATICA NOBILIS,1,0,0,6,3,6,3
5367,pineta.es,LOTUS CORNICULATUS,1,3,3,0,0,-3,-3
5369,pineta.es,NEOTTIA OVATA,1,3,3,7,1.75,4,-1.25
5371,pineta.es,OXALIS ACETOSELLA,1,0,0,4,1.333333333,4,1.333333333
5373,pineta.es,PIMPINELLA SAXIFRAGA,1,3.5,1.75,1.5,0.5,-2,-1.25
5375,pineta.es,PLANTAGO MEDIA,1,0.5,0.5,0,0,-0.5,-0.5
5376,pineta.es,POTENTILLA ERECTA,1,3,3,3,3,0,0
5378,pineta.es,PRIMULA VERIS,1,0.5,0.5,0,0,-0.5,-0.5
5379,pineta.es,SOLIDAGO VIRGAUREA,1,11,5.5,0,0,-11,-5.5
5381,pineta.es,TARAXACUM PYRENAICUM,1,0,0,3,3,3,3
5383,pineta.es,TRIFOLIUM PRATENSE,1,30.5,5.083333333,9.5,2.375,-21,-2.708333333
5385,pineta.es,TRIFOLIUM REPENS,1,0,0,3,3,3,3
5387,pineta.es,VERONICA CHAMAEDRYS,1,3,3,0,0,-3,-3
5390,purdue.us,ALCHEMILLA IDAEUS,1,140,28,75,37.5,-65,9.5
5392,purdue.us,ANDROPOGON GERARDII,1,150,18.75,80,26.66666667,-70,7.916666667
5393,purdue.us,APOCYNUM CANNABINUM,1,5,5,0,0,-5,-5
5395,purdue.us,DESMODIUM ILLINOENSE,1,78,13,79,19.75,1,6.75
5397,purdue.us,EUTHAMIA GRAMINIFOLIA,1,65,13,25,25,-40,12
5400,purdue.us,LOTUS CORNICULATUS,1,10,10,0,0,-10,-10
5401,purdue.us,SCHIZACHYRIUM SCOPARIUM,1,60,20,0,0,-60,-20
5404,purdue.us,SOLIDAGO CANADENSIS,1,630,78.75,290,72.5,-340,-6.25
5406,purdue.us,SOLIDAGO SPECIOSA,1,10,5,0,0,-10,-5
5408,purdue.us,SYMPHYOTRICHUM NOVAE-ANGLIAE,1,117,16.71428571,50,16.66666667,-67,-0.047619048
5410,purdue.us,SYMPHYOTRICHUM PILOSUM,1,36,7.2,15,7.5,-21,0.3
5491,quilpie.au,ABUTILON HALOPHILUM,1,17,5.666666667,15,5,-2,-0.666666667
5494,quilpie.au,CENTIPEDA CUNNINGHAMII,1,8,4,10,3.333333333,2,-0.666666667
5497,quilpie.au,ERAGROSTIS SETIFOLIA,1,4,2,2,2,-2,0
5500,quilpie.au,SCLEROLAENA DIACANTHA,1,6,3,3,3,-3,0
5503,quilpie.au,SCLEROLAENA ERIACANTHA,1,12,4,10,3.333333333,-2,-0.666666667
5507,quilpie.au,TRIPOGON LOLIIFORMIS,1,1,1,0,0,-1,-1
5509,rhijn.nl,ACHILLEA MILLEFOLIUM,1,1,1,0,0,-1,-1
5514,rhijn.nl,ALOPECURUS PRATENSIS,1,5,5,0,0,-5,-5
5516,rhijn.nl,ANTHOXANTHUM ODORATUM,1,35,8.75,0,0,-35,-8.75
5522,rhijn.nl,ARRHENATHERUM ELATIUS,1,50,8.333333333,60,20,10,11.66666667
5530,rhijn.nl,CENTAUREA JACEA,1,28,7,13,6.5,-15,-0.5
5535,rhijn.nl,CERASTIUM FONTANUM,1,1,1,0,0,-1,-1
5537,rhijn.nl,CYNOSURUS CRISTATUS,1,5,5,0,0,-5,-5
5540,rhijn.nl,DACTYLIS GLOMERATA,1,95,15.83333333,60,20,-35,4.166666667
5547,rhijn.nl,FESTUCA RUBRA,1,200,40,50,25,-150,-15
5552,rhijn.nl,GALIUM MOLLUGO,1,155,25.83333333,50,25,-105,-0.833333333
5557,rhijn.nl,HOLCUS LANATUS,1,42,8.4,20,6.666666667,-22,-1.733333333
5563,rhijn.nl,JACOBAEA VULGARIS,1,2,2,0,0,-2,-2
5568,rhijn.nl,LATHYRUS PRATENSIS,1,0,0,1,1,1,1
5572,rhijn.nl,LEUCANTHEMUM VULGARE,1,1,1,1,1,0,0
5576,rhijn.nl,LOTUS CORNICULATUS,1,10,10,0,0,-10,-10
5579,rhijn.nl,LYSIMACHIA NUMMULARIA,1,0,0,2,2,2,2
5582,rhijn.nl,PLANTAGO LANCEOLATA,1,35,5.833333333,12,4,-23,-1.833333333
5591,rhijn.nl,POTENTILLA REPTANS,1,32,8,45,22.5,13,14.5
5596,rhijn.nl,PRUNELLA VULGARIS,1,3,1.5,4,2,1,0.5
5599,rhijn.nl,RANUNCULUS ACRIS,1,15,3,6,3,-9,0
5605,rhijn.nl,RUMEX ACETOSA,1,5,1.25,3,1.5,-2,0.25
5608,rhijn.nl,TARAXACUM TARAXACUM,1,9,1.5,3,1,-6,-0.5
5613,rhijn.nl,TRIFOLIUM PRATENSE,1,2,1,1,1,-1,0
5620,rhijn.nl,VERONICA CHAMAEDRYS,1,2,2,8,4,6,2
5624,sand.us,ANDROPOGON VIRGINICUS,1,0,0,12,12,12,12
5625,sand.us,ARISTIDA STRICTA,1,80,26.66666667,81,27,1,0.333333333
5627,sand.us,CARPHEPHORUS BELLIDIFOLIUS,1,7,7,10,10,3,3
5628,sand.us,CHAMAECRISTA NICTITANS,1,12,12,79,39.5,67,27.5
5629,sand.us,CHRYSOPSIS MARIANA,1,6,6,53,26.5,47,20.5
5631,sand.us,DESMODIUM ROTUNDIFOLIUM,1,0,0,5,5,5,5
5632,sand.us,DIOSPYROS VIRGINIANA,1,1,1,0,0,-1,-1
5634,sand.us,EUPATORIUM LEUCOLEPIS,1,0,0,3,3,3,3
5635,sand.us,EUPATORIUM ROTUNDIFOLIUM,1,0,0,1,1,1,1
5636,sand.us,EUPHORBIA PUBENTISSIMA,1,11,3.666666667,10,5,-1,1.333333333
5637,sand.us,GALACTIA ERECTA,1,1,1,5,2.5,4,1.5
5639,sand.us,GALACTIA REGULARIS,1,0,0,16,16,16,16
5640,sand.us,IONACTIS LINARIIFOLIA,1,0,0,1,1,1,1
5642,sand.us,LESPEDEZA HIRTA,1,1,1,0,0,-1,-1
5643,sand.us,LESPEDEZA PROCUMBENS,1,8,8,1,1,-7,-7
5644,sand.us,LIATRIS COKERI,1,26,26,28,14,2,-12
5645,sand.us,MORELLA CERIFERA,1,1,1,1,1,0,0
5646,sand.us,PANICUM COMMUTATUM,1,19,6.333333333,34,11.33333333,15,5
5647,sand.us,PARTHENIUM INTEGRIFOLIUM,1,4,4,5,5,1,1
5648,sand.us,PINUS PALUSTRIS,1,5,1.666666667,11,3.666666667,6,2
5650,sand.us,PITYOPSIS ASPERA,1,18,6,38,12.66666667,20,6.666666667
5652,sand.us,PTERIDIUM AQUILINUM,1,64,21.33333333,9,4.5,-55,-16.83333333
5653,sand.us,QUERCUS INCANA,1,13,13,0,0,-13,-13
5654,sand.us,QUERCUS LAEVIS,1,4,4,0,0,-4,-4
5655,sand.us,QUERCUS MARILANDICA,1,0,0,10,10,10,10
5656,sand.us,RHUS COPALLINUM,1,0,0,6,6,6,6
5657,sand.us,ROBINIA HISPIDA,1,0,0,7,3.5,7,3.5
5659,sand.us,SASSAFRAS ALBIDUM,1,0,0,3,3,3,3
5661,sand.us,SCHIZACHYRIUM SCOPARIUM,1,28,14,27,9,-1,-5
5662,sand.us,SCLERIA TRIGLOMERATA,1,6,6,6,6,0,0
5663,sand.us,SERICOCARPUS ASTEROIDES,1,2,2,1,1,-1,-1
5664,sand.us,SYMPHYOTRICHUM WALTERI,1,13,13,0,0,-13,-13
5665,sand.us,VACCINIUM TENELLUM,1,47,15.66666667,47,23.5,0,7.833333333
5667,sclaudio.ar,ACMELLA DECUMBENS,1,0.25,0.25,0,0,-0.25,-0.25
5668,sclaudio.ar,CHENOPODIUM QUINOA,1,5.25,2.625,0,0,-5.25,-2.625
5673,sclaudio.ar,CYNODON DACTYLON,1,7,2.333333333,4,1,-3,-1.333333333
5677,sclaudio.ar,FESTUCA ARUNDINACEA,1,275,68.75,315,78.75,40,10
5681,sclaudio.ar,PASPALUM DILATATUM,1,1,1,0,0,-1,-1
5683,sclaudio.ar,PASPALUM QUADRIFARIUM,1,20,20,0,0,-20,-20
5690,sclaudio.ar,SORGHUM HALEPENSE,1,40,10,61,15.25,21,5.25
5694,scruzh.us,ACMISPON AMERICANUS,1,0,0,0.9174312,0.9174312,0.9174312,0.9174312
5697,scruzh.us,AIRA CARYOPHYLLEA,1,0,0,2.2727273,2.2727273,2.2727273,2.2727273
5702,scruzh.us,ANAGALLIS ARVENSIS,1,18.0659755,4.516493875,5.6818182,5.6818182,-12.3841573,1.165324325
5706,scruzh.us,AVENA BARBATA,1,3.1997102,1.5998551,0,0,-3.1997102,-1.5998551
5711,scruzh.us,BRACHYPODIUM DISTACHYON,1,0,0,2.4691358,2.4691358,2.4691358,2.4691358
5716,scruzh.us,BRIZA MAXIMA,1,133.7243283,26.74486566,196.5006126,39.30012252,62.7762843,12.55525686
5724,scruzh.us,BROMUS HORDEACEUS,1,5.2691476,2.6345738,5.5385661,2.76928305,0.2694185,0.13470925
5734,scruzh.us,CHLOROGALUM POMERIDIANUM,1,0,0,2.4691358,2.4691358,2.4691358,2.4691358
5742,scruzh.us,CYNOSURUS ECHINATUS,1,3.0769231,3.0769231,0,0,-3.0769231,-3.0769231
5744,scruzh.us,DANTHONIA CALIFORNICA,1,0,0,15.1898734,15.1898734,15.1898734,15.1898734
5759,scruzh.us,HOLCUS LANATUS,1,27.5797374,13.7898687,29.0563866,14.5281933,1.4766492,0.7383246
5766,scruzh.us,JUNCUS BUFONIUS,1,0,0,2.2727273,2.2727273,2.2727273,2.2727273
5774,scruzh.us,LINUM BIENNE,1,3.6585366,3.6585366,12.5957181,6.29785905,8.9371815,2.63932245
5780,scruzh.us,LYTHRUM HYSSOPIFOLIA,1,0,0,14.11593,7.057965,14.11593,7.057965
5790,scruzh.us,PLANTAGO LANCEOLATA,1,23.9314175,11.96570875,22.2222222,22.2222222,-1.7091953,10.25651345
5798,scruzh.us,RUBUS URSINUS,1,0,0,4.2105263,4.2105263,4.2105263,4.2105263
5806,scruzh.us,SISYRINCHIUM BELLUM,1,1.2195122,1.2195122,3.6680092,1.8340046,2.448497,0.6144924
5814,scruzh.us,STIPA PULCHRA,1,55.3826745,27.69133725,24.8890956,8.2963652,-30.4935789,-19.39497205
5828,scruzh.us,VULPIA MYUROS,1,88.9457524,29.64858413,16.5425937,4.135648425,-72.4031587,-25.51293571
5832,scruzl.us,AVENA BARBATA,1,16.4173379,5.472445967,1.2195122,1.2195122,-15.1978257,-4.252933767
5838,scruzl.us,BROMUS DIANDRUS,1,23.2323232,11.6161616,1.2195122,1.2195122,-22.012811,-10.3966494
5843,scruzl.us,BROMUS HORDEACEUS,1,1.0204082,1.0204082,0,0,-1.0204082,-1.0204082
5849,scruzl.us,CARDUUS PYCNOCEPHALUS,1,26.3876141,8.795871367,40.2597403,20.12987015,13.8721262,11.33399878
5854,scruzl.us,CIRSIUM VULGARE,1,0,0,43.8470067,14.6156689,43.8470067,14.6156689
5862,scruzl.us,GERANIUM DISSECTUM,1,104.7801431,20.95602862,11.3977867,3.799262233,-93.3823564,-17.15676639
5879,scruzl.us,LOLIUM PERENNE,1,25.0753466,8.358448867,6.038961,3.0194805,-19.0363856,-5.338968367
5885,scruzl.us,RAPHANUS SATIVUS,1,174.8182198,34.96364396,305.4907505,61.0981501,130.6725307,26.13450614
5892,scruzl.us,SONCHUS ASPER,1,2.0408163,2.0408163,43.6436137,14.54787123,41.6027974,12.50705493
5903,scruzl.us,VULPIA MYUROS,1,126.2277907,31.55694768,45.4545455,22.72727275,-80.7732452,-8.829674925
5909,scruzm.us,AVENA BARBATA,1,379.5683787,75.91367574,330.8987202,66.17974404,-48.6696585,-9.7339317
5916,scruzm.us,BRACHYPODIUM DISTACHYON,1,1.0416667,1.0416667,1.8348624,1.8348624,0.7931957,0.7931957
5919,scruzm.us,BRIZA MAXIMA,1,4.9107143,2.45535715,3.6697248,3.6697248,-1.2409895,1.21436765
5925,scruzm.us,BROMUS DIANDRUS,1,9.0340522,2.25851305,2.1978022,2.1978022,-6.83625,-0.06071085
5930,scruzm.us,CARDUUS PYCNOCEPHALUS,1,6.8493151,6.8493151,35.5944514,7.11889028,28.7451363,0.26957518
5937,scruzm.us,CONVOLVULUS ARVENSIS,1,0,0,1.0989011,1.0989011,1.0989011,1.0989011
5945,scruzm.us,ESCHSCHOLZIA CALIFORNICA,1,36.4814939,7.29629878,13.0509908,4.350330267,-23.4305031,-2.945968513
5949,scruzm.us,GERANIUM DISSECTUM,1,10.7321117,3.577370567,5.8522727,2.92613635,-4.879839,-0.651234217
5954,scruzm.us,LOLIUM PERENNE,1,7.2916666,3.6458333,1.8181818,1.8181818,-5.4734848,-1.8276515
5961,scruzm.us,RAPHANUS SATIVUS,1,37.2010363,7.44020726,102.8851914,20.57703828,65.6841551,13.13683102
5969,scruzm.us,RUMEX CRISPUS,1,1.0416667,1.0416667,0,0,-1.0416667,-1.0416667
5974,scruzm.us,VICIA SATIVA,1,3.1693263,1.58466315,0,0,-3.1693263,-1.58466315
5979,sevblack.us,ALLIONIA INCARNATA,1,9,9,0,0,-9,-9
5980,sevblack.us,CHONDROSUM ERIOPODUM,1,126.65,18.09285714,52,7.428571429,-74.65,-10.66428571
5981,sevblack.us,EUPHORBIA LATA,1,0.5,0.5,1.5,0.5,1,0
5982,sevblack.us,GUTIERREZIA SAROTHRAE,1,18.25,18.25,20,20,1.75,1.75
5983,sevblack.us,HOFFMANNSEGGIA DREPANOCARPA,1,0.5,0.5,0.5,0.5,0,0
5984,sevblack.us,MACHAERANTHERA PINNATIFIDA,1,8.5,2.833333333,0,0,-8.5,-2.833333333
5985,sevblack.us,MUHLENBERGIA ARENICOLA,1,2,1,1,1,-1,0
5986,sevblack.us,OPUNTIA PHAEACANTHA,1,11,11,0,0,-11,-11
5987,sevblack.us,SALSOLA KALI,1,20.25,4.05,2.6,0.65,-17.65,-3.4
5988,sevblack.us,SCLEROPOGON BREVIFOLIUS,1,1.95,1.95,0,0,-1.95,-1.95
5989,sevblack.us,SOLANUM ELAEAGNIFOLIUM,1,0,0,0.5,0.5,0.5,0.5
5990,sevblue.us,ASTRAGALUS MISSOURIENSIS,1,0.5,0.5,0,0,-0.5,-0.5
5991,sevblue.us,CHONDROSUM ERIOPODUM,1,8.25,1.65,28.85,4.808333333,20.6,3.158333333
5992,sevblue.us,CHONDROSUM GRACILE,1,100.41,14.34428571,66,9.428571429,-34.41,-4.915714286
5993,sevblue.us,SALSOLA KALI,1,6.1,2.033333333,0,0,-6.1,-2.033333333
5994,sevblue.us,SPHAERALCEA HASTULATA,1,2,2,0,0,-2,-2
5995,sevmixed.us,CHONDROSUM ERIOPODUM,1,79.9,11.41428571,51.4,7.342857143,-28.5,-4.071428571
5996,sevmixed.us,CHONDROSUM GRACILE,1,29.85,4.975,11.55,1.65,-18.3,-3.325
5997,sevmixed.us,GUTIERREZIA SAROTHRAE,1,0,0,1,1,1,1
5998,sevmixed.us,HILARIA JAMESII,1,23.2,3.314285714,2.55,0.85,-20.65,-2.464285714
5999,sevmixed.us,MACHAERANTHERA PINNATIFIDA,1,1.5,0.5,1,0.5,-0.5,0
6000,sevmixed.us,SALSOLA KALI,1,0.5,0.5,0,0,-0.5,-0.5
6001,sevmixed.us,SOLANUM ELAEAGNIFOLIUM,1,1.5,0.5,1,0.5,-0.5,0
6002,sevmixed.us,SPHAERALCEA HASTULATA,1,0.5,0.5,0,0,-0.5,-0.5
6003,sevmixed.us,SPHAERALCEA POLYCHROMA,1,1,1,0,0,-1,-1
6006,slp.us,AMBROSIA PSILOSTACHYA,1,2,2,31,10.33333333,29,8.333333333
6010,slp.us,ANDROPOGON GLOMERATUS,1,19,19,17,17,-2,-2
6013,slp.us,ARISTIDA LONGESPICA,1,3,1,9,4.5,6,3.5
6017,slp.us,BAPTISIA BRACTEATA,1,1,1,2,2,1,1
6018,slp.us,BRIZA MINOR,1,0,0,1,1,1,1
6024,slp.us,CONYZA CANADENSIS,1,1,1,0,0,-1,-1
6027,slp.us,DIODIA TERES,1,1,1,0,0,-1,-1
6031,slp.us,GAILLARDIA AESTIVALIS,1,2,2,1,1,-1,-1
6035,slp.us,HELENIUM AMARUM,1,0,0,1,1,1,1
6037,slp.us,HETEROTHECA SUBAXILLARIS,1,19,6.333333333,12,6,-7,-0.333333333
6039,slp.us,HYPERICUM DRUMMONDII,1,14,4.666666667,3,1.5,-11,-3.166666667
6042,slp.us,JUNCUS MARGINATUS,1,10,3.333333333,17,5.666666667,7,2.333333333
6046,slp.us,LECHEA MUCRONATA,1,2,1,1,1,-1,0
6050,slp.us,LINUM MEDIUM,1,1,1,0,0,-1,-1
6052,slp.us,MONARDA PUNCTATA,1,0,0,5,5,5,5
6054,slp.us,NEPTUNIA LUTEA,1,0,0,2,2,2,2
6058,slp.us,OXALIS DILLENII,1,1,1,5,2.5,4,1.5
6061,slp.us,PANICUM BRACHYANTHUM,1,0,0,3,3,3,3
6062,slp.us,PHALARIS CAROLINIANA,1,1,1,0,0,-1,-1
6064,slp.us,POLYPREMUM PROCUMBENS,1,1,1,0,0,-1,-1
6067,slp.us,RUBUS TRIVIALIS,1,25,8.333333333,11,5.5,-14,-2.833333333
6071,slp.us,RUDBECKIA HIRTA,1,13,4.333333333,11,5.5,-2,1.166666667
6074,slp.us,RUMEX HASTATULUS,1,1,1,0,0,-1,-1
6075,slp.us,SCLERIA CILIATA,1,2,1,1,1,-1,0
