"","Taxon","X","site_code","n_treat_years","sum.ctrl.cover","mean.ctrl.cover","sum.drt.cover","mean.drt.cover","sum.cover.response","mean.cover.response","leafN.mg.g","height.m","rootN.mg.g","SLA_m2.kg","root.depth_m","RTD.g.cm3","SRL_m.g","rootDiam.mm","local_lifeform","local_lifespan","functional_group","site.id"
"515","HELICTOTRICHON PUBESCENS",2606,"elvadrt.ee",1,4,1.333333333,3,1.5,-1,0.166666667,24.3,0.680625,7.892636683,18.69463141,0.3,0.090296815,62.86954053,0.161264502,"GRASS","PERENNIAL","GRASS",27
"516","HELICTOTRICHON VERSICOLOR",5279,"passogavia.it",1,0,0,5,2.5,5,2.5,18.88884001,0.14,6.081157261,11.48996431,NA,NA,77.65999999,NA,"GRASS","PERENNIAL","GRASS",63
"517","HELIOPSIS HELIANTHOIDES",1328,"brookdale.ca",1,0,0,2,2,2,2,NA,1.2745,NA,19.34129566,NA,0.155412644,61.30678286,0.38123125,"FORB","PERENNIAL","FORB",10
"518","HEPATICA NOBILIS",5364,"pineta.es",1,0,0,6,3,6,3,24,NA,NA,27.165,NA,NA,NA,NA,"FORB","NULL","FORB",64
"519","HESPEROSTIPA COMATA",1518,"cdpt_drt.us",1,61,10.16666667,93,15.5,32,5.333333333,12.21666667,0.224,6.55,5.904809091,1.353302,0.3762,35.19975,0.38,"GRASS","PERENNIAL","GRASS",13
"520","HESPEROSTIPA COMATA",4496,"mattheis.ca",1,100,20,105,21,5,1,12.21666667,0.224,6.55,5.904809091,1.353302,0.3762,35.19975,0.38,"GRASS","PERENNIAL","GRASS",53
"521","HESPEROSTIPA COMATA",4680,"nplatte.us",1,10,10,0,0,-10,-10,12.21666667,0.224,6.55,5.904809091,1.353302,0.3762,35.19975,0.38,"GRASS","PERENNIAL","GRASS",57
"522","HETEROPOGON CONTORTUS",797,"bfl.us",1,0,0,17,8.5,17,8.5,11.22375,0.21336,4.15,9.881422925,0.254,0.371,16.75282186,0.25,"GRASS","PERENNIAL","GRASS",7
"523","HETEROPOGON CONTORTUS",6246,"ukulingadrt.za",1,0,0,12,6,12,6,11.22375,0.21336,4.15,9.881422925,0.254,0.371,16.75282186,0.25,"GRASS","PERENNIAL","GRASS",79
"524","HETEROTHECA SUBAXILLARIS",6037,"slp.us",1,19,6.333333333,12,6,-7,-0.333333333,NA,1.8,NA,16.2,NA,NA,NA,NA,"FORB","PERENNIAL","FORB",76
"525","HETEROTHECA SUBAXILLARIS",4792,"oklah.us",1,1,0.5,1,0.5,0,0,NA,1.8,NA,16.2,NA,NA,NA,NA,"FORB","PERENNIAL","FORB",59
"526","HETEROTHECA VILLOSA",1519,"cdpt_drt.us",1,0,0,1.1,0.55,1.1,0.55,23.73333333,0.242222222,12.65,16.53696,3.186667,0.252040816,52.697725,0.2195,"FORB","PERENNIAL","FORB",13
"527","HETEROTHECA VILLOSA",4499,"mattheis.ca",1,0,0,3,3,3,3,23.73333333,0.242222222,12.65,16.53696,3.186667,0.252040816,52.697725,0.2195,"FORB","PERENNIAL","FORB",53
"528","HEUCHERA RICHARDSONII",1331,"brookdale.ca",1,1,1,0,0,-1,-1,NA,0.28,NA,9.880022444,NA,0.35,91.23542858,0.2062,"FORB","PERENNIAL","FORB",10
"529","HIERACIUM PILOSELLA",627,"bayrdrt.de",1,0,0,30,30,30,30,23.22,NA,7.224859855,18.62857,0.47,0.212738048,100.7034183,0.365217075,"FORB","PERENNIAL","FORB",6
"530","HILARIA JAMESII",310,"antelope.us",1,33.7,4.2125,15.8,1.975,-17.9,-2.2375,21.68723958,0.6096,7.6,13.95707872,0.3048,NA,140.9228,0.056,"GRAMINOID","PERENNIAL","GRASS",3
"531","HILARIA JAMESII",5998,"sevmixed.us",1,23.2,3.314285714,2.55,0.85,-20.65,-2.464285714,21.68723958,0.6096,7.6,13.95707872,0.3048,NA,140.9228,0.056,"GRAMINOID","PERENNIAL","GRASS",75
"532","HIPPOCREPIS COMOSA",233,"allmendo.ch",1,16,5.333333333,8.5,2.833333333,-7.5,-2.5,29,0.231666667,NA,15.26545455,1.003333,NA,NA,NA,"FORB","PERENNIAL","LEGUME",2
"533","HIPPOCREPIS COMOSA",81,"allmendb.ch",1,37.5,12.5,31.25,10.41666667,-6.25,-2.083333333,29,0.231666667,NA,15.26545455,1.003333,NA,NA,NA,"FORB","PERENNIAL","LEGUME",1
"534","HOFFMANNSEGGIA DREPANOCARPA",5983,"sevblack.us",1,0.5,0.5,0.5,0.5,0,0,NA,NA,NA,16.00833991,NA,NA,12.54713,0.286,"LEGUME","PERENNIAL","LEGUME",73
"535","HOLCUS LANATUS",5557,"rhijn.nl",1,42,8.4,20,6.666666667,-22,-1.733333333,24.56210683,0.554013615,9.716666667,33.50183772,0.1016,0.210999112,311.996707,0.116666667,"GRASS","PERENNIAL","GRASS",67
"536","HOLCUS LANATUS",5759,"scruzh.us",1,27.5797374,13.7898687,29.0563866,14.5281933,1.4766492,0.7383246,24.56210683,0.554013615,9.716666667,33.50183772,0.1016,0.210999112,311.996707,0.116666667,"GRASS","PERENNIAL","GRASS",70
"537","HOLOSTEUM UMBELLATUM",3833,"kiskun.hu",1,3.51,0.702,0.12,0.04,-3.39,-0.662,NA,0.161666667,NA,35.26333333,0.24,NA,NA,NA,"FORB","ANNUAL","FORB",46
"538","HOLOSTEUM UMBELLATUM",2753,"esw.ca",1,1,1,1,1,0,0,NA,0.161666667,NA,35.26333333,0.24,NA,NA,NA,"FORB","ANNUAL","FORB",28
"539","HORDEUM MURINUM",6112,"spvdrt.ar",1,0,0,3,3,3,3,31.1,0.405416667,NA,28.1259188,0.1,NA,204.9930273,0.217582152,"GRASS","ANNUAL","GRASS",77
"540","HORDEUM PUSILLUM",4348,"marcdrt.ar",1,3,1.5,2,1,-1,-0.5,NA,0.36576,NA,32.4,0.2032,0.278984039,157.1579379,0.1830875,"GRASS","ANNUAL","GRASS",51
"541","HYALOSPERMA DEMISSUM",3398,"jilpanger.au",1,3.5,0.7,0.5,0.5,-3,-0.2,NA,0.03518491,NA,38.104966,NA,NA,NA,NA,"FORB","ANNUAL","FORB",40
"542","HYDROCOTYLE BONARIENSIS",4352,"marcdrt.ar",1,3,1.5,7,2.333333333,4,0.833333333,NA,NA,NA,27.35005333,NA,NA,NA,NA,"FORB","PERENNIAL","FORB",51
"543","HYDROCOTYLE BONARIENSIS",1953,"chilcasdrt.ar",1,5.5,1.375,0,0,-5.5,-1.375,NA,NA,NA,27.35005333,NA,NA,NA,NA,"FORB","PERENNIAL","FORB",19
"544","HYDROCOTYLE FOVEOLATA",3400,"jilpanger.au",1,2,0.5,0.5,0.5,-1.5,0,NA,0.13,NA,40.950606,NA,NA,NA,NA,"FORB","ANNUAL","FORB",40
"545","HYPERICUM PERFORATUM",483,"baddrt.de",1,0.2,0.2,0,0,-0.2,-0.2,26.074,0.544316667,4.659107143,26.51128282,0.08909,0.5284214,465.2968152,0.17892,"FORB","PERENNIAL","FORB",5
"546","HYPOCHAERIS GLABRA",3404,"jilpanger.au",1,2.5,0.5,1.5,0.5,-1,0,18.975,0.301666667,NA,40.145,NA,NA,NA,1.96333333,"FORB","ANNUAL","FORB",40
"547","HYPOCHAERIS RADICATA",632,"bayrdrt.de",1,0.1,0.1,6,3,5.9,2.9,17.75,0.3505,5.956457605,28.74506187,0.5475,0.14089564,151.7703194,0.261638779,"FORB","PERENNIAL","FORB",6
"548","HYPOCHAERIS RADICATA",6364,"yarradrt.au",1,1,1,1,1,0,0,17.75,0.3505,5.956457605,28.74506187,0.5475,0.14089564,151.7703194,0.261638779,"FORB","PERENNIAL","FORB",81
"549","HYPOCHAERIS RADICATA",6118,"spvdrt.ar",1,8,2.666666667,9,3,1,0.333333333,17.75,0.3505,5.956457605,28.74506187,0.5475,0.14089564,151.7703194,0.261638779,"FORB","PERENNIAL","FORB",77
"550","HYPOCHAERIS RADICATA",487,"baddrt.de",1,0.2,0.2,1,1,0.8,0.8,17.75,0.3505,5.956457605,28.74506187,0.5475,0.14089564,151.7703194,0.261638779,"FORB","PERENNIAL","FORB",5
"551","HYPOCHAERIS RADICATA",2887,"falls.au",1,4.5,0.9,2.5,0.833333333,-2,-0.066666667,17.75,0.3505,5.956457605,28.74506187,0.5475,0.14089564,151.7703194,0.261638779,"FORB","PERENNIAL","FORB",31
"552","HYPOLAENA FASTIGIATA",3406,"jilpanger.au",1,0.5,0.5,1,0.5,0.5,0,5.5,0.5625,NA,2.094693,0.25,NA,2.742290055,NA,"GRASS","PERENNIAL","FORB",40
"553","IMPATIENS NOLI-TANGERE",6191,"teshio.jp",1,0,0,3,3,3,3,NA,0.658333333,NA,45.38148148,NA,NA,25.74550227,0.553757778,"FORB","ANNUAL","FORB",78
"554","ISOETOPSIS GRAMINIFOLIA",2269,"credoj.au",1,1,0.5,0,0,-1,-0.5,NA,0.045,NA,14.44850259,NA,NA,NA,NA,"FORB","ANNUAL","FORB",24
"555","ISOETOPSIS GRAMINIFOLIA",2352,"credom.au",1,0.5,0.5,0.5,0.5,0,0,NA,0.045,NA,14.44850259,NA,NA,NA,NA,"FORB","ANNUAL","FORB",25
"556","JACOBAEA VULGARIS",5563,"rhijn.nl",1,2,2,0,0,-2,-2,18.1084,1,5.92241,26.66024961,NA,NA,NA,0.2,"FORB","BIENNIAL","FORB",67
"557","JUNCUS BUFONIUS",5766,"scruzh.us",1,0,0,2.2727273,2.2727273,2.2727273,2.2727273,30.38,0.3274,NA,16.59282222,0.1524,0.44,292.3895145,0.090766667,"GRASS","ANNUAL","GRAMINOID",70
"558","JUNCUS EFFUSUS",6193,"teshio.jp",1,3,3,8,8,5,5,12.64837681,1.1116225,9.325765248,8.991914828,0.6096,0.202890258,42.24025782,0.56575,"GRAMINOID","PERENNIAL","GRAMINOID",78
"559","JUNCUS SQUARROSUS",4236,"lygraold.no",1,1,1,0,0,-1,-1,NA,0.22416667,0.224166667,5.87,0.33,NA,NA,NA,"GRAMINOID","NULL","GRAMINOID",50
"560","JUNIPERUS COMMUNIS",4239,"lygraold.no",1,2,2,0,0,-2,-2,11.83275055,4.953888889,6.475833557,10.53507223,0.3556,0.6,5.55,NA,"TREE","PERENNIAL","WOODY",50
"561","JUNIPERUS PHOENICEA",2447,"ebro.es",1,0,0,0.623084,0.623084,0.623084,0.623084,8.407,NA,NA,5.437737901,2.5,0.625121324,8.033595128,0.5192,"SHRUB","NULL","WOODY",26
"562","KNAUTIA ARVENSIS",85,"allmendb.ch",1,0,0,1.5,1.5,1.5,1.5,24.60384722,0.559111111,10.58839097,18.38055602,0.155,0.2315,150.6768113,0.417,"FORB","PERENNIAL","FORB",1
"563","KOELERIA MACRANTHA",3073,"hard.us",1,11,5.5,11,5.5,0,0,14.632,0.117368421,8.54,10.603875,0.508,0.43423927,61.632225,0.231432767,"GRAMINOID","PERENNIAL","GRASS",35
"564","KOELERIA MACRANTHA",4501,"mattheis.ca",1,95,23.75,50,10,-45,-13.75,14.632,0.117368421,8.54,10.603875,0.508,0.43423927,61.632225,0.231432767,"GRAMINOID","PERENNIAL","GRASS",53
"565","KOELERIA MACRANTHA",3927,"konzadrt.us",1,30,6,43,8.6,13,2.6,14.632,0.117368421,8.54,10.603875,0.508,0.43423927,61.632225,0.231432767,"GRAMINOID","PERENNIAL","GRASS",47
"566","KOELERIA MACRANTHA",884,"biddulph.ca",1,1.5,0.75,1,1,-0.5,0.25,14.632,0.117368421,8.54,10.603875,0.508,0.43423927,61.632225,0.231432767,"GRAMINOID","PERENNIAL","GRASS",8
"567","KOELERIA MACRANTHA",1520,"cdpt_drt.us",1,10,10,12,12,2,2,14.632,0.117368421,8.54,10.603875,0.508,0.43423927,61.632225,0.231432767,"GRAMINOID","PERENNIAL","GRASS",13
"568","KOELERIA MACRANTHA",4439,"matador.ca",1,5.5,1.833333333,5,2.5,-0.5,0.666666667,14.632,0.117368421,8.54,10.603875,0.508,0.43423927,61.632225,0.231432767,"GRAMINOID","PERENNIAL","GRASS",52
"569","KOELERIA MICRATHERA",1663,"cedartrait.us",1,5,5,8,4,3,-1,NA,NA,NA,14.02,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS",15
"570","KRASCHENINNIKOVIA LANATA",4444,"matador.ca",1,16,5.333333333,63,21,47,15.66666667,26.25,0.4572,NA,11.20220464,0.3048,NA,124.72,0.7078,"FORB","PERENNIAL","WOODY",52
"571","LACTUCA SERRIOLA",4586,"naposta.ar",1,5,5,6,3,1,-2,32,0.9375,NA,21.4302,0.825,0.2572538,193.07,0.61,"FORB","BIENNIAL","FORB",55
"572","LACTUCA TATARICA",3563,"kernb.ca",1,4,2,2.5,1.25,-1.5,-0.75,22.6,0.625,NA,18.07666667,2.4,0.213227444,77.19169246,NA,"FORB","PERENNIAL","FORB",43
"573","LACTUCA TATARICA",3680,"kernnu.ca",1,1.5,0.75,0,0,-1.5,-0.75,22.6,0.625,NA,18.07666667,2.4,0.213227444,77.19169246,NA,"FORB","PERENNIAL","FORB",44
"574","Lagenophora stipitata",3410,"jilpanger.au",1,0.5,0.5,0,0,-0.5,-0.5,NA,0.2225,NA,17.262441,NA,NA,NA,NA,"FORB","PERENNIAL and ANNUAL","FORB",40
"575","LARREA DIVARICATA",1776,"cerrillos.ar",1,96.88,32.29333333,58.51,19.50333333,-38.37,-12.79,22.9,1.67,NA,5.881206897,NA,NA,NA,NA,"SHRUB","PERENNIAL","WOODY",16
"576","LARREA TRIDENTATA",4632,"nnss.us",1,135.1947492,13.51947492,105.5421877,10.55421877,-29.6525615,-2.96525615,20.22556818,NA,NA,10.4929565,2.4,NA,45.247608,0.583333333,"SHRUB","PERENNIAL","WOODY",56
"577","LATHYRUS PRATENSIS",2617,"elvadrt.ee",1,20,20,5,5,-15,-15,39.68831026,0.475733333,25.11541,24.99129113,1.18,0.141833333,63.29727228,0.4965,"LEGUME","PERENNIAL","LEGUME",27
"578","LATHYRUS PRATENSIS",5568,"rhijn.nl",1,0,0,1,1,1,1,39.68831026,0.475733333,25.11541,24.99129113,1.18,0.141833333,63.29727228,0.4965,"LEGUME","PERENNIAL","LEGUME",67
"579","LATHYRUS VENOSUS",1580,"cedarsav.us",1,20,5,9,4.5,-11,-0.5,30.13845455,0.3533,NA,18.46365493,NA,0.194444444,46.82957143,0.3725,"LEGUME","PERENNIAL","LEGUME",14
"580","LEERSIA HEXANDRA",1958,"chilcasdrt.ar",1,4,1,2.5,0.625,-1.5,-0.375,17.321052,1.5,NA,26,NA,NA,NA,NA,"GRASS","PERENNIAL","GRASS",19
"581","LEONTODON HISPIDUS",2623,"elvadrt.ee",1,19,6.333333333,12,4,-7,-2.333333333,23.92644618,0.371,11.53789754,27.0408515,0.3,0.134462153,204.9072943,0.273284146,"FORB","PERENNIAL","FORB",27
"582","LEPIDIUM DENSIFLORUM",1521,"cdpt_drt.us",1,0,0,0.1,0.1,0.1,0.1,46.39666667,0.32,14.21,22.39565455,NA,0.43647638,190.8904667,0.137691667,"FORB","ANNUAL","FORB",13
"583","LEPIDIUM SUBULATUM",2013,"ciempoz.es",1,111.585,15.94071429,90.565,12.93785714,-21.02,-3.002857143,19.94806715,0.3,NA,6.508870465,0.74,NA,NA,NA,"SUBSHRUB","NULL","WOODY",20
"584","LEPIDOSPERMA CARPHOIDES",3412,"jilpanger.au",1,5,5,0.5,0.5,-4.5,-4.5,5.7,0.5,NA,2.685549,0.28,NA,NA,NA,"GRAMINOID","PERENNIAL","GRAMINOID",40
"585","LEPIDOSPERMA CONGESTUM",3414,"jilpanger.au",1,1,0.5,1.5,0.5,0.5,0,NA,0.5,NA,2.737,NA,NA,NA,NA,"GRAMINOID","PERENNIAL","GRAMINOID",40
"586","LESPEDEZA CAPITATA",1583,"cedarsav.us",1,0,0,2,2,2,2,19.09948702,0.842,31.172408,12.45020289,0.4572,0.228401178,79.00332954,0.333275,"FORB","PERENNIAL","LEGUME",14
"587","LESPEDEZA CAPITATA",1667,"cedartrait.us",1,14,2.333333333,11,2.75,-3,0.416666667,19.09948702,0.842,31.172408,12.45020289,0.4572,0.228401178,79.00332954,0.333275,"FORB","PERENNIAL","LEGUME",15
"588","LESPEDEZA CAPITATA",4795,"oklah.us",1,15,15,0,0,-15,-15,19.09948702,0.842,31.172408,12.45020289,0.4572,0.228401178,79.00332954,0.333275,"FORB","PERENNIAL","LEGUME",59
"589","LEUCANTHEMOPSIS ALPINA",5285,"passogavia.it",1,4.22,0.844,2.3,0.46,-1.92,-0.384,26,0.035,NA,15.775,0.126,NA,NA,0.83,"FORB","PERENNIAL","FORB",63
"590","LEUCANTHEMUM VULGARE",89,"allmendb.ch",1,2.75,1.375,3,1.5,0.25,0.125,30.26796208,0.53192,9.640667198,17.80983272,0.2032,0.178238532,205.5962002,0.23427,"FORB","PERENNIAL","FORB",1
"591","LEUCANTHEMUM VULGARE",491,"baddrt.de",1,0.8,0.8,0,0,-0.8,-0.8,30.26796208,0.53192,9.640667198,17.80983272,0.2032,0.178238532,205.5962002,0.23427,"FORB","PERENNIAL","FORB",5
"592","LEUCANTHEMUM VULGARE",5572,"rhijn.nl",1,1,1,1,1,0,0,30.26796208,0.53192,9.640667198,17.80983272,0.2032,0.178238532,205.5962002,0.23427,"FORB","PERENNIAL","FORB",67
"593","LEUCANTHEMUM VULGARE",2629,"elvadrt.ee",1,2,1,0,0,-2,-1,30.26796208,0.53192,9.640667198,17.80983272,0.2032,0.178238532,205.5962002,0.23427,"FORB","PERENNIAL","FORB",27
"594","LEVENHOOKIA DUBIA",3416,"jilpanger.au",1,0.5,0.5,0,0,-0.5,-0.5,NA,0.0675,NA,46.78369,NA,NA,NA,NA,"FORB","ANNUAL","FORB",40
"595","LIATRIS ASPERA",1671,"cedartrait.us",1,59,8.428571429,59,11.8,0,3.371428571,12.33641253,0.68,20.498833,17.00092904,NA,0.135313282,193.6403191,0.335858333,"FORB","PERENNIAL","FORB",15
"596","LIATRIS PUNCTATA",811,"bfl.us",1,41,13.66666667,23,11.5,-18,-2.166666667,16.817,0.6096,NA,9.8333502,0.3556,0.16753096,118.8077502,0.3044,"FORB","PERENNIAL","FORB",7
"597","LIATRIS PUNCTATA",1522,"cdpt_drt.us",1,0.5,0.5,1,1,0.5,0.5,16.817,0.6096,NA,9.8333502,0.3556,0.16753096,118.8077502,0.3044,"FORB","PERENNIAL","FORB",13
"598","LIATRIS PUNCTATA",887,"biddulph.ca",1,0,0,1,1,1,1,16.817,0.6096,NA,9.8333502,0.3556,0.16753096,118.8077502,0.3044,"FORB","PERENNIAL","FORB",8
"599","LIATRIS SQUARROSA",4804,"oklah.us",1,1,0.5,3.5,1.75,2.5,1.25,22.06384,0.4548,NA,16.33650548,0.67,NA,NA,NA,"FORB","PERENNIAL","FORB",59
"600","LIGUSTICUM MUTELLINA",5289,"passogavia.it",1,24,12,46,46,22,34,21.8,0.28,NA,24.9616,0.68,NA,NA,NA,"FORB","PERENNIAL","FORB",63
"601","LINUM BIENNE",5774,"scruzh.us",1,3.6585366,3.6585366,12.5957181,6.29785905,8.9371815,2.63932245,27.53,0.375,NA,26.60625,NA,NA,NA,NA,"FORB","ANNUAL","FORB",70
"602","LINUM CATHARTICUM",2635,"elvadrt.ee",1,1,1,3,1.5,2,0.5,20.2751018,0.184833333,NA,29.89038332,0.18,0.3081,160,1.190476,"FORB","ANNUAL","FORB",27
"603","LINUM CATHARTICUM",93,"allmendb.ch",1,7.5,2.5,6.25,2.083333333,-1.25,-0.416666667,20.2751018,0.184833333,NA,29.89038332,0.18,0.3081,160,1.190476,"FORB","ANNUAL","FORB",1
"604","LINUM CATHARTICUM",239,"allmendo.ch",1,6.25,2.083333333,5,1.666666667,-1.25,-0.416666667,20.2751018,0.184833333,NA,29.89038332,0.18,0.3081,160,1.190476,"FORB","ANNUAL","FORB",2
"605","LINUM MEDIUM",6050,"slp.us",1,1,1,0,0,-1,-1,NA,0.328,NA,22.57688088,NA,NA,NA,NA,"FORB","ANNUAL","FORB",76
"606","LINUM PERENNE",3078,"hard.us",1,1,1,0,0,-1,-1,NA,0.466666667,NA,26.23333333,NA,NA,NA,NA,"FORB","PERENNIAL","FORB",35
"607","LINUM SUFFRUTICOSUM",2453,"ebro.es",1,6.794800834,2.264933611,6.096667501,2.0322225,-0.698133333,-0.232711111,19.9,0.4,NA,13.83721065,NA,NA,NA,NA,"SUBSHRUB","PERENNIAL","WOODY",26
"608","LINUM SUFFRUTICOSUM",390,"ayora.es",1,15,7.5,3,3,-12,-4.5,19.9,0.4,NA,13.83721065,NA,NA,NA,NA,"SUBSHRUB","PERENNIAL","WOODY",4
"609","LINUM SULCATUM",4808,"oklah.us",1,0,0,0.5,0.5,0.5,0.5,NA,NA,NA,17.12,NA,NA,NA,NA,"FORB","ANNUAL","FORB",59
"610","LIRIODENDRON TULIPIFERA",3155,"indiana.us",1,17,17,16,16,-1,-1,25.35214926,NA,16.73700827,28.13,0.8128,0.177367326,12.04094018,0.772647695,"TREE","PERENNIAL","WOODY",38
"611","LITHODORA FRUTICOSA",393,"ayora.es",1,4,2,0,0,-4,-2,NA,NA,NA,5.35,0.68,NA,NA,NA,"SUBSHRUB","PERENNIAL","WOODY",4
"612","LITHOSPERMUM CANESCENS",1585,"cedarsav.us",1,9,3,13,4.333333333,4,1.333333333,18.9752,0.282,NA,14.43083537,NA,NA,NA,NA,"FORB","PERENNIAL","FORB",14
"613","LITHOSPERMUM CANESCENS",1341,"brookdale.ca",1,3,1,1.666666667,1.666666667,-1.333333333,0.666666667,18.9752,0.282,NA,14.43083537,NA,NA,NA,NA,"FORB","PERENNIAL","FORB",10
"614","LITHOSPERMUM INCISUM",1524,"cdpt_drt.us",1,11,2.75,13,2.166666667,2,-0.583333333,26.9,0.2176,NA,12.77,3.03,NA,NA,NA,"FORB","PERENNIAL","FORB",13
"615","LITHOSPERMUM INCISUM",4505,"mattheis.ca",1,11,5.5,20,10,9,4.5,26.9,0.2176,NA,12.77,3.03,NA,NA,NA,"FORB","PERENNIAL","FORB",53
"616","LOLIUM PERENNE",5954,"scruzm.us",1,7.2916666,3.6458333,1.8181818,1.8181818,-5.4734848,-1.8276515,19.23,0.429,9.7,18.31,0.254,0.104845371,220.8471095,0.1,"GRASS","PERENNIAL, ANNUAL (SantaCruzLow, SantaCruzMiddle)","GRASS",72
"617","LOLIUM PERENNE",5879,"scruzl.us",1,25.0753466,8.358448867,6.038961,3.0194805,-19.0363856,-5.338968367,19.23,0.429,9.7,18.31,0.254,0.104845371,220.8471095,0.1,"GRASS","PERENNIAL, ANNUAL (SantaCruzLow, SantaCruzMiddle)","GRASS",71
"618","LOLIUM PERENNE",645,"bayrdrt.de",1,0.1,0.1,0,0,-0.1,-0.1,19.23,0.429,9.7,18.31,0.254,0.104845371,220.8471095,0.1,"GRASS","PERENNIAL, ANNUAL (SantaCruzLow, SantaCruzMiddle)","GRASS",6
"619","LOLIUM PERENNE",495,"baddrt.de",1,0,0,0.05,0.05,0.05,0.05,19.23,0.429,9.7,18.31,0.254,0.104845371,220.8471095,0.1,"GRASS","PERENNIAL, ANNUAL (SantaCruzLow, SantaCruzMiddle)","GRASS",5
"620","LOLIUM PERENNE",3279,"jenadrt.de",1,110,36.66666667,142,47.33333333,32,10.66666667,19.23,0.429,9.7,18.31,0.254,0.104845371,220.8471095,0.1,"GRASS","PERENNIAL, ANNUAL (SantaCruzLow, SantaCruzMiddle)","GRASS",39
"621","LOLIUM PERENNE",6317,"validate.fr",1,79,15.8,35.1,7.02,-43.9,-8.78,19.23,0.429,9.7,18.31,0.254,0.104845371,220.8471095,0.1,"GRASS","PERENNIAL, ANNUAL (SantaCruzLow, SantaCruzMiddle)","GRASS",80
"622","LOMANDRA NANA",3420,"jilpanger.au",1,1,0.5,2,0.666666667,1,0.166666667,NA,0.17,NA,5.237313,NA,NA,NA,NA,"FORB","PERENNIAL","FORB",40
"623","LOMATIUM NUDICAULE",2181,"cowidrt.ca",1,2,2,0,0,-2,-2,NA,0.1257,NA,13.2,NA,NA,NA,NA,"FORB","PERENNIAL","FORB",23
"624","LOTUS CORNICULATUS",5367,"pineta.es",1,3,3,0,0,-3,-3,32.37274407,0.357339206,21.21401,21.71513633,0.3556,0.12871093,104.3277979,0.351194598,"FORB","PERENNIAL","LEGUME",64
"625","LOTUS CORNICULATUS",5576,"rhijn.nl",1,10,10,0,0,-10,-10,32.37274407,0.357339206,21.21401,21.71513633,0.3556,0.12871093,104.3277979,0.351194598,"FORB","PERENNIAL","LEGUME",67
"626","LOTUS CORNICULATUS",5400,"purdue.us",1,10,10,0,0,-10,-10,32.37274407,0.357339206,21.21401,21.71513633,0.3556,0.12871093,104.3277979,0.351194598,"FORB","PERENNIAL","LEGUME",65
"627","LOTUS CORNICULATUS",97,"allmendb.ch",1,2.75,0.916666667,4,1.333333333,1.25,0.416666667,32.37274407,0.357339206,21.21401,21.71513633,0.3556,0.12871093,104.3277979,0.351194598,"FORB","PERENNIAL","LEGUME",1
"628","LOTUS CORNICULATUS",4140,"lygraint.no",1,2,2,0,0,-2,-2,32.37274407,0.357339206,21.21401,21.71513633,0.3556,0.12871093,104.3277979,0.351194598,"FORB","PERENNIAL","LEGUME",49
"629","LOTUS CORNICULATUS",6370,"yarradrt.au",1,2,2,1,1,-1,-1,32.37274407,0.357339206,21.21401,21.71513633,0.3556,0.12871093,104.3277979,0.351194598,"FORB","PERENNIAL","LEGUME",81
"630","LOTUS CORNICULATUS",243,"allmendo.ch",1,1.25,0.625,0.75,0.375,-0.5,-0.25,32.37274407,0.357339206,21.21401,21.71513633,0.3556,0.12871093,104.3277979,0.351194598,"FORB","PERENNIAL","LEGUME",2
"631","LOTUS GLABER",1963,"chilcasdrt.ar",1,7.75,2.583333333,6,3,-1.75,0.416666667,NA,0.75,NA,25.91,NA,NA,NA,0.71,"LEGUME","PERENNIAL","LEGUME",19
"632","LUPINUS ARGENTEUS",3083,"hard.us",1,1,1,0,0,-1,-1,46.278,0.3955,28.5,15.91270952,0.1524,0.24348977,12.8732,1.33,"FORB","PERENNIAL","LEGUME",35
"633","LUZULA CAMPESTRIS",655,"bayrdrt.de",1,0.1,0.1,2,2,1.9,1.9,31.3433412,0.205,NA,23.94844812,0.21,0.333333333,551.1830025,0.145733333,"GRASS","PERENNIAL","GRAMINOID",6
"634","LUZULA MULTIFLORA",2641,"elvadrt.ee",1,6,2,9,3,3,1,25.54618746,0.2110425,5.237476541,25.53913437,NA,NA,132.06,NA,"GRASS","PERENNIAL","GRAMINOID",27
"635","LUZULA MULTIFLORA",4243,"lygraold.no",1,2,1,0,0,-2,-1,25.54618746,0.2110425,5.237476541,25.53913437,NA,NA,132.06,NA,"GRASS","PERENNIAL","GRAMINOID",50
"636","LUZULA PILOSA",4145,"lygraint.no",1,1,1,0,0,-1,-1,16.9625,0.225,12.5,25.5,NA,NA,565.6,0.21,"GRAMINOID","NULL","GRAMINOID",49
"637","LUZULA SPICATA",5294,"passogavia.it",1,0,0,0.01,0.01,0.01,0.01,22.59228887,0.24812,NA,13.42568753,0.254,NA,152.8099999,0.22,"GRAMINOID","PERENNIAL","GRAMINOID",63
"638","LYCIUM PALLIDUM",4635,"nnss.us",1,5.1748451,5.1748451,8.3396542,2.779884733,3.1648091,-2.394960367,26.13809524,2.1336,NA,11.3,0.3048,NA,NA,NA,"SHRUB","PERENNIAL","WOODY",56
"639","LYSIMACHIA EUROPAEA",4147,"lygraint.no",1,4,2,2,1,-2,-1,32.8,0.09,NA,51,NA,NA,NA,NA,"FORB","NULL","FORB",49
"640","LYSIMACHIA NUMMULARIA",5579,"rhijn.nl",1,0,0,2,2,2,2,17.1,0.5,NA,30.86299914,0.32,NA,NA,NA,"FORB","PERENNIAL","FORB",67
